Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
CASN3,CASAN,CIA CATARINENSE DE AGUAS E SANEAM.-CASAN,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Atuar como instituição integrante do sistema de saneamento básico e de saúde do Estado de Santa Catarina através dos serviços de captação. tratamento e distribuição de água e tratamento de esgoto.,CASN3,28/04/2023,ON,"R$ 10,45",1 Ação,"R$ 1,05 mil",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,-,"65,20","5,49","6,46","47,38","-44,94","2,37","24,75","-203,84","-4,09","28,47","20,25","7,43","54,51","-51,70","2,73","R$ 11,76 B","R$ 13,83 B",30/09/2024,"R$ 10,45",28/04/2023,"0,21%","R$ 496,64 M","R$ 254,22 M","R$ 158,98 M","- R$ 41,52 M","R$ 200,51 M","R$ 73,10 M","R$ 0,06","R$ 0,00","R$ 0,00",-,-,"-18,42%","-25,81%","-30,22%","-18,79%","-30,92%","-13,12%",-,-,"R$ 0,00","18,45%","8,53%","27,96%","12,93%","9,17%","4,05%","47,96%","9,91%","26,11%","36,71%","0,41","2,32","1,32","3,03","R$ 10,99 M","R$ 5,07 B","R$ 352,13 M","R$ 1,73 B","R$ 2,08 B","R$ 2,07 B","R$ 2,19 B","R$ 1,90",572.078.479,578.578.081,1.150.656.560,0,0,0,572.078.479,578.578.081,1.150.656.560,"R$ 48,87 M","- R$ 155,69 M","- R$ 13,84 M","- R$ 120,66 M","- R$ 155,69 M","- R$ 106,83 M","- R$ 521,37 M","- R$ 267,58 M",,,,,,,,,
CASN4,CASAN,CIA CATARINENSE DE AGUAS E SANEAM.-CASAN,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Atuar como instituição integrante do sistema de saneamento básico e de saúde do Estado de Santa Catarina através dos serviços de captação. tratamento e distribuição de água e tratamento de esgoto.,CASN4,24/03/2020,PN,"R$ 10,00",1 Ação,"R$ 1.000,00",ITR - 30/09/2024,Utilidade Pública,Água e Saneamento,Água e Saneamento,-,"62,39","5,26","6,18","45,34","-43,00","2,27","23,68","-195,06","-3,92","28,47","20,25","7,43","54,51","-51,70","2,73","R$ 11,76 B","R$ 13,83 B",30/09/2024,"R$ 10,00",24/03/2020,"0,00%","R$ 496,64 M","R$ 254,22 M","R$ 158,98 M","- R$ 41,52 M","R$ 200,51 M","R$ 73,10 M","R$ 0,06","R$ 0,00","R$ 0,00",-,-,-,-,-,-,-,-,-,-,"R$ 0,00","18,45%","8,53%","27,96%","12,93%","9,17%","4,05%","47,96%","9,91%","26,11%","36,71%","0,41","2,32","1,32","3,03","R$ 10,99 M","R$ 5,07 B","R$ 352,13 M","R$ 1,73 B","R$ 2,08 B","R$ 2,07 B","R$ 2,19 B","R$ 1,90",572.078.479,578.578.081,1.150.656.560,0,0,0,572.078.479,578.578.081,1.150.656.560,"R$ 48,87 M","- R$ 155,69 M","- R$ 13,84 M","- R$ 120,66 M","- R$ 155,69 M","- R$ 106,83 M","- R$ 521,37 M","- R$ 267,58 M",,,,,,,,,
CATA3,IND CATAGUAS,CIA INDUSTRIAL CATAGUASES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,indústria têxtil e a comercialização de fios e tecidos em geral e produtos intermediários têxteis.,CATA3,NA,ON,NA,NA,NA,ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,15","1,66","0,20","2,86","9,37","0,15","R$ 0,00","R$ 61,33 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 81,29 M","R$ 27,40 M","R$ 10,88 M","- R$ 2,41 M","R$ 13,28 M","R$ 8,40 M","R$ 57,90",,,,,,,,,,,,,,"7,54%","7,94%","11,42%","12,03%","11,93%","5,47%","29,47%","7,19%","9,42%","12,19%","0,76","2,03","1,03","1,66","R$ 62,52 M","R$ 402,65 M","R$ 78,97 M","R$ 44,88 M","R$ 123,85 M","R$ 61,33 M","R$ 198,23 M","R$ 1,37 mil",144.000,1.000,145.000,0,0,0,144.000,1.000,145.000,"R$ 9,19 M","- R$ 3,71 M","R$ 3,16 M","R$ 8,64 M","- R$ 3,57 M","R$ 5,62 M","- R$ 14,87 M","R$ 6,55 M",,,,,,,,,
CATA4,IND CATAGUAS,CIA INDUSTRIAL CATAGUASES,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,indústria têxtil e a comercialização de fios e tecidos em geral e produtos intermediários têxteis.,CATA4,NA,PN,NA,NA,NA,ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2,15","1,66","0,20","2,86","9,37","0,15","R$ 0,00","R$ 61,33 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 81,29 M","R$ 27,40 M","R$ 10,88 M","- R$ 2,41 M","R$ 13,28 M","R$ 8,40 M","R$ 57,90",,,,,,,,,,,,,,"7,54%","7,94%","11,42%","12,03%","11,93%","5,47%","29,47%","7,19%","9,42%","12,19%","0,76","2,03","1,03","1,66","R$ 62,52 M","R$ 402,65 M","R$ 78,97 M","R$ 44,88 M","R$ 123,85 M","R$ 61,33 M","R$ 198,23 M","R$ 1,37 mil",144.000,1.000,145.000,0,0,0,144.000,1.000,145.000,"R$ 9,19 M","- R$ 3,71 M","R$ 3,16 M","R$ 8,64 M","- R$ 3,57 M","R$ 5,62 M","- R$ 14,87 M","R$ 6,55 M",,,,,,,,,
CBAV3,CBA,COMPANHIA BRASILEIRA DE ALUMÍNIO,ATIVO,FASE OPERACIONAL,Novo Mercado,Extração de minério de alumínio. serviços de usinagem. caldeira e montagem de maquinário.,CBAV3,13/12/2024,ON,"R$ 5,90",1 Ação,"R$ 13,35 M",ITR - 30/09/2024,Materiais Básicos,Mineração,Minerais Metálicos,"IBRA, IGC, IGCT, IGNM, IMAT, ISE, ITAG, SMLL","-5,30","0,96","0,49","3,09","11,72","0,28","-14,71","1,47","-0,55","-28,35","22,19","0,95","5,95","22,59","0,55","R$ 3,84 B","R$ 7,40 B",30/09/2024,"R$ 5,90",13/12/2024,"0,00%","R$ 2,14 B","R$ 364,03 M","R$ 148,68 M","- R$ 158,16 M","R$ 306,84 M","R$ 57,81 M","R$ 0,09","R$ 3,64","R$ 7,54","17,30%","29,67%","-41,43%","-23,49%","-48,06%","-19,63%",-,-,-,-,"R$ 22,15 M","-1,80%","-2,07%","-2,72%","-3,14%","-15,15%","-5,37%","9,60%","-9,30%","-3,35%","4,28%","0,58","3,38","2,38","10,67","R$ 1,28 B","R$ 13,56 B","R$ 301,34 M","R$ 4,54 B","R$ 4,84 B","R$ 3,56 B","R$ 4,01 B","R$ 6,16",651.073.000,0,651.073.000,0,0,0,651.073.000,0,651.073.000,"R$ 353,62 M","- R$ 83,28 M","- R$ 566,94 M","- R$ 296,60 M","- R$ 135,79 M","R$ 217,84 M","- R$ 916,24 M","R$ 327,67 M",,,,,,,,,
CBEE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBEE3,AMPLA ENERG,AMPLA ENERGIA E SERVICOS S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Distribuição de energia elétrica,CBEE3,10/12/2024,ON,"R$ 12,00",1 Ação,"R$ 2,40 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"-48,08","0,62","0,42","6,51","-6,09","0,19","4,29","-1,16","-0,23","11,90","6,05","1,17","18,05","-16,89","0,54","R$ 3,53 B","R$ 9,80 B",30/09/2024,"R$ 12,00",10/12/2024,"0,00%","R$ 2,25 B","R$ 313,08 M","R$ 227,06 M","- R$ 213,74 M","R$ 440,80 M","- R$ 1,03 M","- R$ 0,00","R$ 9,00","R$ 19,99","-18,92%","-18,92%","-11,05%","-5,70%","-47,63%","-19,44%","-29,79%","-8,48%","-35,05%","-8,27%","R$ 1,25 mil","4,36%","5,06%","6,60%","7,67%","-1,37%","-0,42%","18,14%","-0,88%","9,85%","19,37%","0,47","3,19","2,19","3,87","R$ 100,96 M","R$ 18,27 B","R$ 3,67 B","R$ 2,69 B","R$ 6,36 B","R$ 6,26 B","R$ 5,72 B","R$ 19,44",294.372.000,0,294.372.000,0,0,0,294.372.000,0,294.372.000,"R$ 175,61 M","- R$ 370,45 M","R$ 54,12 M","- R$ 140,72 M","R$ 535,86 M","R$ 711,47 M","- R$ 1,12 B","- R$ 580,07 M",,,,,,,,,
CCRO3,CCR SA,CCR S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Prestadora de serviços públicos por meio de concessões rodoviária. metroviária e aeroportuária. além de prestação de serviços de meio de pagamentos e outros.,CCRO3,13/12/2024,ON,"R$ 10,63",1 Ação,"R$ 153,71 M",ITR - 30/09/2024,Bens Industriais,Transporte,Exploração de Rodovias,"GPTW, IBOVESPA, IBRA, IBRX, ICO2, IGC, IGCT, IGNM, ISE, ITAG, IVBX, MLCX","13,55","1,59","0,99","2,94","3,06","0,36","3,54","3,46","-0,55","8,08","6,34","2,25","6,71","7,00","0,83","R$ 21,47 B","R$ 49,07 B",30/09/2024,"R$ 10,63",13/12/2024,"3,92%","R$ 5,59 B","R$ 1,94 B","R$ 1,49 B","- R$ 440,11 M","R$ 1,93 B","R$ 422,00 M","R$ 0,21","R$ 10,63","R$ 14,05","-21,43%","-22,64%","8,53%","4,19%","-8,46%","-2,90%","-14,40%","-3,81%","-31,01%","-7,15%","R$ 101,60 M","31,06%","11,15%","47,06%","16,89%","12,50%","2,99%","36,23%","7,27%","27,88%","35,53%","0,41","4,37","3,37","3,56","R$ 6,80 B","R$ 59,08 B","R$ 2,22 B","R$ 32,17 B","R$ 34,39 B","R$ 27,60 B","R$ 13,51 B","R$ 6,69",2.020.000.000,0,2.020.000.000,2.013.616,0,2.013.616,2.017.986.384,0,2.017.986.384,"R$ 2,04 B","- R$ 1,70 B","R$ 1,98 B","R$ 2,33 B","- R$ 90,55 M","R$ 1,95 B","- R$ 304,78 M","R$ 7,01 B",,,,,,,,,
CEAB3,CEA MODAS,CEA MODAS S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Atuação no varejo nos setores de vestuário. acessórios. calçados. higiene. eletrônicos. dentre outros.,CEAB3,13/12/2024,ON,"R$ 9,91",1 Ação,"R$ 45,39 M",ITR - 30/09/2024,Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,"GPTW, IBRA, ICON, IGC, IGCT, IGNM, ISE, ITAG, SMLL","8,34","0,96","0,41","2,78","3,50","0,35","4,01","3,46","-0,65","4,64","2,39","0,48","3,22","4,05","0,40","R$ 3,05 B","R$ 3,54 B",30/09/2024,"R$ 9,91",13/12/2024,"0,00%","R$ 1,80 B","R$ 978,51 M","R$ 127,96 M","- R$ 175,63 M","R$ 303,59 M","R$ 42,82 M","R$ 0,14","R$ 6,99","R$ 13,81","31,78%","20,85%","376,44%","118,51%","57,05%","16,25%","-27,40%","-7,70%","-45,66%","-11,47%","R$ 53,23 M","11,09%","14,59%","16,80%","22,11%","12,88%","4,18%","54,16%","4,96%","10,33%","20,08%","0,84","2,76","1,76","0,33","R$ 949,12 M","R$ 8,78 B","R$ 293,85 M","R$ 1,14 B","R$ 1,43 B","R$ 481,55 M","R$ 3,18 B","R$ 10,32",308.245.068,0,308.245.068,3.324.126,0,3.324.126,304.920.942,0,304.920.942,"R$ 474,76 M","- R$ 72,31 M","- R$ 63,47 M","R$ 338,99 M","- R$ 140,68 M","R$ 334,08 M","- R$ 225,43 M","R$ 873,61 M",,,,,,,,,
CEBR3,CEB,CIA ENERGETICA DE BRASILIA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,HOLDING - GERAÇÃO DE ENERGIA ELÉTRICA E ILUMINAÇÃO PÚBLICA,CEBR3,13/12/2024,ON,"R$ 16,10",1 Ação,"R$ 108,30 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"6,74","1,08","3,32","4,58","4,64","0,79","5,43","1,72","4,24","2,40","2,31","1,47","2,03","2,05","0,35","R$ 1,19 B","R$ 512,89 M",30/09/2024,"R$ 16,10",13/12/2024,"9,70%","R$ 82,18 M","R$ 47,98 M","R$ 51,84 M","- R$ 2,08 M","R$ 54,70 M","R$ 47,83 M","R$ 0,66","R$ 14,71","R$ 26,17","-3,05%","7,85%","107,55%","44,14%","64,99%","18,18%","77,85%","15,49%","324,33%","33,48%","R$ 84,18 mil","25,60%","38,15%","38,79%","57,80%","16,48%","11,78%","54,83%","49,33%","61,21%","63,51%","0,24","1,37","0,37","-3,05","R$ 676,56 M","R$ 1,48 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 676,56 M","R$ 1,08 B","R$ 14,92",35.920.890,36.161.025,72.081.915,0,0,0,35.920.890,36.161.025,72.081.915,"R$ 75,74 M","- R$ 899,00 mil","- R$ 31,07 M","R$ 43,77 M","- R$ 899,00 mil","R$ 74,84 M","- R$ 2,94 M","R$ 250,24 M",,,,,,,,,
CEBR5,CEB,CIA ENERGETICA DE BRASILIA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,HOLDING - GERAÇÃO DE ENERGIA ELÉTRICA E ILUMINAÇÃO PÚBLICA,CEBR5,13/12/2024,PNA,"R$ 15,60",1 Ação,"R$ 1,56 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13,94","R$ 21,84","4,17%","11,91%","99,64%","41,36%","65,08%","18,20%","38,98%","8,58%","323,49%","33,42%","R$ 52,58 mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEBR3,CEBR6,,
CEBR6,CEB,CIA ENERGETICA DE BRASILIA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,HOLDING - GERAÇÃO DE ENERGIA ELÉTRICA E ILUMINAÇÃO PÚBLICA,CEBR6,13/12/2024,PNB,"R$ 16,90",1 Ação,"R$ 31,07 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"7,07","1,13","3,49","4,81","4,87","0,83","5,70","1,81","4,45","2,40","2,31","1,47","2,03","2,05","0,35","R$ 1,19 B","R$ 512,89 M",30/09/2024,"R$ 16,90",13/12/2024,"19,40%","R$ 82,18 M","R$ 47,98 M","R$ 51,84 M","- R$ 2,08 M","R$ 54,70 M","R$ 47,83 M","R$ 0,66","R$ 15,92","R$ 22,40","3,55%","6,18%","123,16%","49,47%","76,78%","20,93%","75,48%","15,11%","425,27%","39,29%","R$ 146,92 mil","25,60%","38,15%","38,79%","57,80%","16,48%","11,78%","54,83%","49,33%","61,21%","63,51%","0,24","1,37","0,37","-3,05","R$ 676,56 M","R$ 1,48 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 676,56 M","R$ 1,08 B","R$ 14,92",35.920.890,36.161.025,72.081.915,0,0,0,35.920.890,36.161.025,72.081.915,"R$ 75,74 M","- R$ 899,00 mil","- R$ 31,07 M","R$ 43,77 M","- R$ 899,00 mil","R$ 74,84 M","- R$ 2,94 M","R$ 250,24 M",,,,,,,,,
CEDO3,CEDRO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Indústria têxtil,CEDO3,10/12/2024,ON,"R$ 24,99",1 Ação,"R$ 240,46 mil",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"3,94","1,01","0,25","8,16","-8,21","0,28","1,58","2,22","-0,46","3,85","3,35","0,60","19,90","-20,02","0,68","R$ 234,92 M","R$ 609,52 M",30/09/2024,"R$ 24,99",10/12/2024,"0,00%","R$ 294,77 M","R$ 79,38 M","R$ 45,04 M","- R$ 5,99 M","R$ 51,03 M","R$ 17,16 M","R$ 1,72","R$ 22,00","R$ 39,00","-10,75%","-0,04%","293,54%","97,82%","257,00%","53,07%","85,11%","16,69%","211,21%","25,49%","R$ 13,72 mil","20,71%","26,12%","31,38%","39,58%","34,27%","7,55%","29,57%","6,28%","15,68%","18,00%","1,20","3,62","2,62","2,06","R$ 5,99 M","R$ 900,53 M","R$ 115,02 M","R$ 265,58 M","R$ 380,60 M","R$ 374,60 M","R$ 248,62 M","R$ 24,86",5.707.104,4.292.896,10.000.000,0,0,0,5.707.104,4.292.896,10.000.000,"R$ 17,93 M","- R$ 11,04 M","- R$ 3,48 M","R$ 3,42 M","- R$ 12,66 M","R$ 5,28 M","- R$ 61,08 M","- R$ 30,45 M",,,,,,,,,
CEDO4,CEDRO,CIA FIACAO TECIDOS CEDRO CACHOEIRA,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Indústria têxtil,CEDO4,13/12/2024,PN,"R$ 21,50",1 Ação,"R$ 11,15 mil",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,"IGC, ITAG","3,39","0,86","0,21","7,02","-7,06","0,24","1,36","1,91","-0,40","3,85","3,35","0,60","19,90","-20,02","0,68","R$ 234,92 M","R$ 609,52 M",30/09/2024,"R$ 21,50",13/12/2024,"0,00%","R$ 294,77 M","R$ 79,38 M","R$ 45,04 M","- R$ 5,99 M","R$ 51,03 M","R$ 17,16 M","R$ 1,72","R$ 21,06","R$ 31,42","-19,51%","-13,79%","471,81%","139,41%","336,99%","63,56%","279,19%","39,58%","179,22%","22,77%","R$ 15,85 mil","20,71%","26,12%","31,38%","39,58%","34,27%","7,55%","29,57%","6,28%","15,68%","18,00%","1,20","3,62","2,62","2,06","R$ 5,99 M","R$ 900,53 M","R$ 115,02 M","R$ 265,58 M","R$ 380,60 M","R$ 374,60 M","R$ 248,62 M","R$ 24,86",5.707.104,4.292.896,10.000.000,0,0,0,5.707.104,4.292.896,10.000.000,"R$ 17,93 M","- R$ 11,04 M","- R$ 3,48 M","R$ 3,42 M","- R$ 12,66 M","R$ 5,28 M","- R$ 61,08 M","- R$ 30,45 M",,,,,,,,,
CEEB3,COELBA,CIA ELETRICIDADE EST. DA BAHIA - COELBA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Serviço Público de Distribuição de Energia Elétrica,CEEB3,13/12/2024,ON,"R$ 37,96",1 Ação,"R$ 34,21 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"5,69","1,43","0,64","3,39","3,39","0,34","2,61","-6,27","-0,42","6,11","4,90","1,49","7,93","7,93","0,80","R$ 9,70 B","R$ 23,25 B",30/09/2024,"R$ 37,96",13/12/2024,"7,43%","R$ 3,86 B","R$ 1,01 B","R$ 765,00 M","- R$ 245,00 M","R$ 1,01 B","R$ 294,00 M","R$ 1,12","R$ 35,69","R$ 40,97","2,27%","2,04%","22,88%","10,87%","62,58%","17,60%","48,36%","10,34%","60,53%","9,92%","R$ 25,13 mil","13,02%","13,21%","19,72%","20,01%","29,50%","6,30%","30,11%","11,22%","24,44%","30,44%","0,56","4,16","3,16","2,86","R$ 746,00 M","R$ 28,94 B","R$ 2,59 B","R$ 11,71 B","R$ 14,30 B","R$ 13,55 B","R$ 6,96 B","R$ 26,54",151.998.000,110.098.000,262.096.000,0,0,0,151.998.000,110.098.000,262.096.000,"R$ 596,00 M","- R$ 714,00 M","- R$ 612,00 M","- R$ 730,00 M","R$ 0,00","R$ 596,00 M","R$ 0,00","R$ 2,93 B",,,,,,,,,
CEEB5,COELBA,CIA ELETRICIDADE EST. DA BAHIA - COELBA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Serviço Público de Distribuição de Energia Elétrica,CEEB5,28/10/2024,PNA,"R$ 35,70",1 Ação,"R$ 21,42 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"5,35","1,34","0,60","3,19","3,19","0,32","2,46","-5,89","-0,40","6,11","4,90","1,49","7,93","7,93","0,80","R$ 9,70 B","R$ 23,25 B",30/09/2024,"R$ 35,70",28/10/2024,"16,59%","R$ 3,86 B","R$ 1,01 B","R$ 765,00 M","- R$ 245,00 M","R$ 1,01 B","R$ 294,00 M","R$ 1,12","R$ 33,80","R$ 39,00","-0,31%","-6,18%","22,76%","11,20%","38,37%","10,99%","36,83%","8,39%","61,08%","10,24%","R$ 1,16 mil","13,02%","13,21%","19,72%","20,01%","29,50%","6,30%","30,11%","11,22%","24,44%","30,44%","0,56","4,16","3,16","2,86","R$ 746,00 M","R$ 28,94 B","R$ 2,59 B","R$ 11,71 B","R$ 14,30 B","R$ 13,55 B","R$ 6,96 B","R$ 26,54",151.998.000,110.098.000,262.096.000,0,0,0,151.998.000,110.098.000,262.096.000,"R$ 596,00 M","- R$ 714,00 M","- R$ 612,00 M","- R$ 730,00 M","R$ 0,00","R$ 596,00 M","R$ 0,00","R$ 2,93 B",,,,,,,,,
CEEB6,COELBA,CIA ELETRICIDADE EST. DA BAHIA - COELBA,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Serviço Público de Distribuição de Energia Elétrica,CEEB6,NA,PNB,NA,NA,NA,ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CEEB3,CEEB5,,
CEED3,CEEE-D,CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Prestação de serviços de natureza pública ou privada. no setor de distribuição de energia elétrica.,CEED3,04/09/2024,ON,"R$ 13,99",1 Ação,"R$ 5,30 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"-1,74","-0,26","0,19","-1,01","-1,01","0,13","4,80","-4,97","-0,08","27,28","15,54","1,08","-5,73","-5,73","0,74","R$ 955,87 M","R$ 5,43 B",30/09/2024,"R$ 13,99",04/09/2024,"0,00%","R$ 1,41 B","R$ 236,99 M","R$ 75,39 M","- R$ 39,91 M","R$ 115,30 M","- R$ 133,34 M","- R$ 1,95","R$ 11,22","R$ 24,28","-42,38%","-30,05%","-64,04%","-44,76%","-65,46%","-31,95%","-73,90%","-30,29%","-87,51%","-35,52%","R$ 0,00","4,95%","54,96%","7,49%","83,28%","18,45%","-7,36%","19,32%","-10,89%","3,96%","6,96%","0,68","-2,00","-3,00","12,80","R$ 293,22 M","R$ 7,36 B","R$ 421,84 M","R$ 4,35 B","R$ 4,77 B","R$ 4,47 B","- R$ 3,68 B","- R$ 53,96",68.090.916,164.014,68.254.930,0,0,0,68.090.916,164.014,68.254.930,"- R$ 319,67 M","R$ 202,65 M","- R$ 69,07 M","- R$ 186,10 M","R$ 0,00","- R$ 319,67 M","R$ 0,00","- R$ 948,19 M",,,,,,,,,
CEED4,CEEE-D,CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Prestação de serviços de natureza pública ou privada. no setor de distribuição de energia elétrica.,CEED4,27/09/2024,PN,"R$ 20,00",1 Ação,"R$ 2,00 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"-2,49","-0,37","0,27","-1,44","-1,44","0,19","6,86","-7,11","-0,12","27,28","15,54","1,08","-5,73","-5,73","0,74","R$ 955,87 M","R$ 5,43 B",30/09/2024,"R$ 20,00",27/09/2024,"0,00%","R$ 1,41 B","R$ 236,99 M","R$ 75,39 M","- R$ 39,91 M","R$ 115,30 M","- R$ 133,34 M","- R$ 1,95","R$ 20,00","R$ 25,00","-8,00%","0,00%","-42,86%","-26,86%","-64,16%","-27,98%","-71,43%","-28,17%","-80,00%","-28,47%","R$ 30,77","4,95%","54,96%","7,49%","83,28%","18,45%","-7,36%","19,32%","-10,89%","3,96%","6,96%","0,68","-2,00","-3,00","12,80","R$ 293,22 M","R$ 7,36 B","R$ 421,84 M","R$ 4,35 B","R$ 4,77 B","R$ 4,47 B","- R$ 3,68 B","- R$ 53,96",68.090.916,164.014,68.254.930,0,0,0,68.090.916,164.014,68.254.930,"- R$ 319,67 M","R$ 202,65 M","- R$ 69,07 M","- R$ 186,10 M","R$ 0,00","- R$ 319,67 M","R$ 0,00","- R$ 948,19 M",,,,,,,,,
