Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
mndl3,"17,30","9,75","17,30",-,"40,42%",ON,"0,000",0,"5,00","5,00",20,0,1,156.512.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.391.993.000,540.993.000,449.735.000,6.735.000,443.000.000,171.633.992,614.633.992,,"64,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Acessórios,3.259,16,140,3.103,-,
mnpr3,"21,69","10,20","22,89",-,"19,83%",ON,"0,000",0,"5,00","5,00",400,8.228,2,-327.090.000,"0,0000","0,0000","0,00%","0,0000","0,00%",332.609.000,185.478.000,52.000,424.000,-372.000,154.001.169,153.629.169,,"46,08%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,3.102,3,47,3.052,-,
moar3,"411,00","0,00","411,00","5,29","6,86%",ON,"0,000",0,"5,00","5,00",100,0,1,1.530.505.000,"12,2437","21,7611","77,73%","0,0000","77,73%",2.927.379.000,1.629.757.000,665.902.000,1.575.813.000,-909.911.000,5.035.251.831,4.125.340.831,,"4,60%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,306,19,7,280,-,
modl11,"8,46",-,-,-,-%,,"0,000",0,"9,90","9,90",135.846,0,18,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,1 ON (MODL3)
modl3,"3,08",-,-,-,-%,ON,"0,000",0,"42,48","42,48",179.932,0,14,1.194.886.000,"0,0219","0,0000","100,00%","0,0000","100,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
modl4,"2,72",-,-,-,-%,PN,"0,000",0,"5,00","5,00",1.300,3.757,1,1.194.886.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.483.824.000,796.570.000,-,0,-,1.985.844.000,1.985.844.000,,"41,37%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.953,223,67,9.663,-,
mosi3,"8,24",-,-,-,-%,ON,"0,000",0,"4,53","4,53",45.101,0,10,7.416.443.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.109.833.000,0,0,1.526.000,-1.526.000,1.043.149.227,1.041.623.227,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,53.283,343,518,52.422,-,
movi3,"6,45","5,48","12,35",-,"-42,05%",ON,"0,000",111,"0,37","0,37",4.569.338,37.559.958,389,2.658.220.000,"0,1208","0,0000","100,00%","0,0000","100,00%",28.574.186.000,7.129.673.000,18.868.873.000,3.975.719.000,14.893.154.000,2.336.848.455,17.230.002.455,Novo Mercado,"33,63%",Consumo Cíclico,Diversos,Aluguel de carros,73.775,523,604,72.648,-,
mplu3,"26,80",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,250.279.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.624.605.000,1.440.199.000,0,1.105.763.000,-1.105.763.000,-,-,,--%,Consumo Cíclico,Diversos,Programas de Fidelização,9.944,447,50,9.447,-,
mrfg3,"18,38","8,52","18,51",-,"89,09%",ON,"0,259",193,"0,22","0,22",1.381.866,12.630.255,105,5.383.429.000,"0,0000","0,0000","0,00%","2,8243","0,00%",134.858.914.000,54.567.028.000,58.546.705.000,19.850.373.000,38.696.332.000,16.284.680.000,54.981.012.000,Novo Mercado,"34,09%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,70.249,1.558,0,68.691,-,
mrsa3b,"28,00","0,00","32,99","2,88","13,82%",ON,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,5846","0,8073","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.614.123.350,12.985.574.350,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa5b,"29,00","0,00","30,00","3,06","25,76%",PNA,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,8881","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.614.123.350,12.985.574.350,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrsa6b,"29,99","0,00","32,99","2,96","30,05%",PNB,"0,000",0,"0,00","0,00",0,0,0,7.056.389.000,"0,6430","0,8881","38,11%","0,0000","38,11%",17.509.909.000,3.709.971.000,5.996.828.000,2.625.377.000,3.371.451.000,9.614.123.350,12.985.574.350,,"1,25%",Bens Industriais,Transporte,Transporte Ferroviário,533,0,14,519,-,
mrve3,"6,25","6,13","11,23",-,"-35,37%",ON,"0,116",211,"0,60","0,60",4.078.965,31.734.348,388,6.569.833.000,"0,0000","0,0000","0,00%","0,0000","0,00%",27.331.552.000,12.260.159.000,8.432.961.000,339.990.000,8.092.971.000,3.517.666.694,11.610.637.694,Novo Mercado,"67,03%",Consumo Cíclico,Construção Civil,Incorporações,59.206,654,874,57.678,-,
mspa3,"42,00","42,00","45,89","0,69","-8,48%",ON,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0554","0,2889","421,37%","0,0000","421,37%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,264.598.885,381.216.885,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
mspa4,"36,30","36,30","39,65","0,88","-8,45%",PN,"0,000",0,"0,00","0,00",0,0,0,833.010.000,"0,0613","0,3178","418,78%","0,0000","418,78%",1.422.695.000,113.911.000,157.819.000,41.201.000,116.618.000,264.598.885,381.216.885,,"11,98%",Consumo Cíclico,Mídia,Jornais. Livros e Revistas,279,3,22,254,-,
msro3,"702,50",-,-,"0,02",-%,ON,"0,000",0,"0,00","0,00",0,0,0,67.054.000,"0,0000","0,1094","0,00%","0,0000","0,00%",278.115.000,60.448.000,193.804.000,31.839.000,161.965.000,18.271.898.550,18.433.863.550,,--%,Consumo Cíclico,Diversos,Aluguel de carros,7,3,1,3,-,
mtig3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtig4,"23,00",-,-,-,-%,PN,"0,000",0,"2,00","2,00",100,0,1,-7.835.379,"0,0000","0,0000","0,00%","0,0000","0,00%",76.249.950,20.135.190,38.761.877,1.246.501,37.515.376,3.700.608,41.215.984,,--%,Materiais Básicos,Embalagens,Embalagens,1,0,1,0,-,
mtre3,"3,87","3,17","5,96","6,52","-12,05%",ON,"0,000",8,"3,30","3,30",670.706,3.400.479,60,977.120.000,"0,7591","0,2522","66,78%","0,1418","48,10%",2.051.480.000,1.742.342.000,579.977.000,230.530.000,349.447.000,409.348.553,758.795.553,Novo Mercado,"54,06%",Consumo Cíclico,Construção Civil,Incorporações,22.563,148,156,22.259,-,
mtsa3,"77,95","77,95","78,55","1,41","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,458.553.742,"0,3000","0,4000","33,33%","0,0000","33,33%",585.942.863,458.880.981,38.747.162,188.732.324,-149.985.162,493.145.914,343.160.752,,"34,04%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mtsa4,"36,00","32,50","50,03","3,36","-22,18%",PN,"0,000",0,"2,00","2,00",1,48,1,458.553.742,"0,3300","0,4400","33,33%","0,0000","33,33%",585.942.863,458.880.981,38.747.162,188.732.324,-149.985.162,493.145.914,343.160.752,,"34,04%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Construção e Agrícolas,18,3,2,13,-,
mult3,"25,17","21,96","28,63","2,29","-5,55%",ON,"0,389",141,"0,87","0,87",577.358,14.907.384,936,7.340.752.000,"0,8073","0,3885","51,88%","0,1990","27,22%",12.383.349.000,2.276.434.000,3.604.483.000,1.422.477.000,2.182.006.000,13.067.350.354,15.249.356.354,Nível 2,"60,51%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,39.798,0,1.381,38.417,-,
mwet3,"9,53","0,00","13,30",-,"-28,35%",ON,"0,000",0,"5,00","5,00",22,660,1,-1.393.000,"0,0000","0,0000","0,00%","0,0000","0,00%",347.666.000,136.933.000,110.961.000,551.000,110.410.000,26.856.939,137.266.939,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mwet4,"14,81","5,22","14,81",-,"122,71%",PN,"0,000",0,"15,00","15,00",286,0,6,-1.393.000,"0,0000","0,0000","0,00%","0,0000","0,00%",347.666.000,136.933.000,110.961.000,551.000,110.410.000,26.856.939,137.266.939,,"48,67%",Bens Industriais,Material de Transporte,Material Rodoviário,1.593,9,21,1.563,-,
mypk3,"11,70","9,93","13,89","5,17","2,63%",ON,"0,000",36,"0,03","0,03",121.097,1.737.742,17,4.141.444.000,"0,3013","0,6045","100,65%","0,0000","100,65%",15.308.507.000,7.479.973.000,6.214.162.000,2.338.050.000,3.876.112.000,1.798.519.332,5.674.631.332,Novo Mercado,"84,71%",Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,47.721,458,378,46.885,-,
nafg3,"64,37",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nafg4,"19,02",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,316.392.000,"0,0000","0,0000","0,00%","0,0000","0,00%",758.223.000,453.920.000,255.547.000,102.387.000,153.160.000,508.315.292,661.475.292,,--%,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos,422,3,56,363,-,
nemo3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo5,"52,97",-,-,"2,33",-%,PNA,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
nemo6,"0,00",-,-,-,-%,PNB,"0,000",0,"0,00","0,00",0,0,0,12.353.450.000,"0,0000","0,0000","0,00%","0,0000","0,00%",153.274.504.000,35.832.584.000,87.770.452.000,17.178.512.000,70.591.940.000,0,70.591.940.000,,--%,Materiais Básicos,Madeira e Papel,Papel e Celulose,25,0,2,23,-,
neoe3,"20,61","17,59","21,41","4,03","8,65%",ON,"0,000",31,"0,19","0,19",63.512,1.301.996,17,32.638.000.000,"1,1571","0,8298","28,29%","0,0000","28,29%",106.345.000.000,23.122.000.000,50.730.000.000,7.795.000.000,42.935.000.000,25.016.361.281,67.951.361.281,Novo Mercado,"16,07%",Utilidade Pública,Energia Elétrica,Energia Elétrica,63.911,577,325,63.009,-,
ngrd3,"28,87","19,75","33,75","0,00","-8,35%",ON,"0,000",0,"3,49","3,49",65.029,69.581,16,446.826.000,"0,3698","0,0014","99,63%","0,0000","99,63%",646.037.000,249.991.000,17.871.000,166.749.000,-148.878.000,263.899.053,115.021.053,Novo Mercado,"44,66%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,66.267,54,356,65.857,-,
ninj3,"4,67","4,33","5,18",-,"-1,68%",ON,"0,000",0,"5,08","5,08",7.991,40.994,5,289.829.000,,,%,,%,307.979.000,299.834.000,832.000,284.189.000,-283.357.000,237.496.194,-45.860.806,Novo Mercado,"29,88%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,4.858,134,134,4.590,-,
nord3,"7,34","3,20","20,15",-,"93,67%",ON,"0,000",0,"5,00","5,00",9,102,3,-164.681.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.352.000,1.769.000,37.948.000,17.000,37.931.000,48.601.707,86.532.707,,"1,07%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,343,0,10,333,-,
nrtq3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,238.402.000,"0,2900","0,0588","79,72%","0,0000","79,72%",395.050.000,233.884.000,108.472.000,27.968.000,80.504.000,0,80.504.000,,"100,00%",Saúde,Medicamentos e Outros Produtos,Medicamentos e Outros Produtos,4,1,0,3,-,
ntco3,"14,93","13,11","18,59","4,75","-5,69%",ON,"0,571",179,"0,22","0,22",5.471.460,99.580.572,661,22.237.675.000,"0,0000","0,7092","0,00%","0,0000","0,00%",40.759.305.000,13.934.276.000,5.745.792.000,3.514.739.000,2.231.053.000,20.705.641.625,22.936.694.625,Novo Mercado,"61,36%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,70.363,1.664,418,68.281,-,
nutr3,"3,60","3,25","9,00",-,"-19,10%",ON,"0,000",0,"5,00","5,00",589,3.446,1,40.524.000,,,%,,%,118.354.000,86.246.000,12.654.000,4.029.000,8.625.000,46.090.512,54.715.512,,"24,56%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,437,1,8,428,-,
oder4,"97,78","97,78","98,00","1,09","-0,22%",PN,"0,000",0,"0,00","0,00",0,0,0,529.795.000,"1,1750","1,0650","9,36%","0,0000","9,36%",998.084.000,740.722.000,218.077.000,111.842.000,106.235.000,-,-,,"1,75%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,439,0,10,429,-,
odpv3,"10,60","9,82","12,12","13,61","7,29%",ON,"0,000",31,"4,80","4,80",790.719,9.512.350,429,1.278.655.000,"0,3310","1,4074","325,15%","0,0000","325,15%",2.308.611.000,715.373.000,0,611.587.000,-611.587.000,5.856.454.028,5.244.867.028,Novo Mercado,"45,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,51.536,279,242,51.015,-,
ofsa3,"21,99","18,50","25,60","1,53","2,33%",ON,"0,000",0,"5,00","5,00",207,5.156,1,728.976.000,"0,1967","0,3369","71,27%","0,0000","71,27%",1.308.828.000,838.711.000,358.810.000,259.278.000,99.532.000,1.186.338.642,1.285.870.642,Novo Mercado,"42,94%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,6.803,14,91,6.698,-,
ogxp3,"1,63",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-53.901.000,"0,0000","0,0000","0,00%","0,0000","0,00%",57.052.000,57.052.000,0,2.000,-2.000,52.747.074,52.745.074,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,1,0,1,0,-,
oibr3,"1,70","1,02","14,07",-,"-73,60%",ON,"0,000",0,"4,74","4,74",11.547.834,7.852.527,349,-14.802.062.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.605.192.000,6.425.408.000,10.277.400.000,1.302.228.000,8.975.172.000,576.711.538,9.551.883.538,Nível 1,"18,04%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
oibr4,"11,53","8,89","27,39",-,"-31,08%",PN,"0,000",0,"24,10","24,10",58.154,107.585,26,-14.802.062.000,"0,0000","0,0000","0,00%","0,0000","0,00%",20.605.192.000,6.425.408.000,10.277.400.000,1.302.228.000,8.975.172.000,576.711.538,9.551.883.538,Nível 1,"18,04%",Comunicações,Telecomunicações,Telecomunicações,1.568.837,1.001,213.002,1.354.834,-,
omge3,"27,57",-,-,-,-%,ON,"0,000",0,"0,89","0,89",70.699,0,15,4.752.478,"0,0000","0,0000","0,00%","0,0000","0,00%",13.411.084,2.782.866,6.463.534,1.083.881,5.379.653,5.521.562.589,5.526.942.242,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,0,0,0,-,
onco3,"2,66","2,66","13,00",-,"-75,48%",ON,"0,000",6,"0,41","0,41",502.458,5.099.949,38,3.790.620.000,,,%,,%,12.267.955.000,4.987.159.000,5.785.467.000,2.157.997.000,3.627.470.000,1.733.671.793,5.361.141.793,Novo Mercado,"87,94%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,9.722,0,329,9.393,-,
opct3,"5,95","5,37","7,20",-,"4,02%",ON,"0,000",0,"8,96","8,96",22.700,135.973,3,886.877.000,,,%,,%,2.709.252.000,839.400.000,1.463.558.000,442.005.000,1.021.553.000,1.189.759.346,2.211.312.346,Novo Mercado,"63,37%",Bens Industriais,Transporte,Transporte Hidroviário,11.093,51,176,10.866,-,
orvr3,"43,71","32,82","49,50",-,"24,18%",ON,"0,000",3,"7,60","7,60",142.280,5.403.794,32,784.105.000,,,%,,%,3.325.011.000,1.115.743.000,1.894.302.000,668.551.000,1.225.751.000,3.625.783.358,4.851.534.358,Novo Mercado,"56,16%",Utilidade Pública,Água e Saneamento,Água e Saneamento,7.934,174,196,7.564,-,
osxb3,"3,94","3,65","7,60",-,"-3,43%",ON,"0,000",0,"12,00","12,00",300,1.221,1,-7.288.041.000,,,%,,%,2.363.866.000,11.750.000,6.367.337.000,5.740.000,6.361.597.000,12.403.270,6.374.000.270,Novo Mercado,"50,58%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Equipamentos e Serviços,4.343,4,15,4.324,-,
pard3,"20,25",-,-,-,-%,ON,"0,000",0,"0,57","0,57",204.369,0,58,1.019.315.000,"2,1541","0,0000","100,00%","0,0000","100,00%",2.578.816.000,932.364.000,541.332.000,357.608.000,183.724.000,5.403.493.010,5.587.217.010,,--%,Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,1,0,1,0,-,
pati3,"27,00","0,00","37,78","18,74","9,89%",ON,"0,000",0,"5,00","5,00",1,86,1,869.508.000,"0,4831","5,0589","947,20%","0,0000","947,20%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,652.335.932,653.812.932,,"4,95%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pati4,"33,01","22,99","39,96","21,57","42,84%",PN,"0,000",0,"0,00","0,00",0,0,0,869.508.000,"2,1076","7,1215","237,90%","0,0000","237,90%",1.628.698.000,1.213.058.000,393.390.000,391.913.000,1.477.000,652.335.932,653.812.932,,"4,95%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,750,8,92,650,-,
pcar3,"2,74","2,36","5,00",-,"-18,21%",ON,"0,049",163,"16,66","16,66",4.047.831,12.305.406,95,4.026.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.674.000.000,5.876.000.000,4.316.000.000,2.304.000.000,2.012.000.000,1.343.142.419,3.355.142.419,Novo Mercado,"94,35%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pcar4,"72,11",-,-,-,-%,PN,"0,000",0,"0,19","0,08",187.188,13.441.970,58,4.026.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.674.000.000,5.876.000.000,4.316.000.000,2.304.000.000,2.012.000.000,1.343.142.419,3.355.142.419,Novo Mercado,"94,35%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,68.908,891,569,67.448,-,
pdgr3,"0,01","0,01","2,21",-,"-99,55%",ON,"0,000",0,"13,17","13,17",118.700,37.984,6,-3.242.661.000,"0,0000","0,0000","0,00%","0,0000","0,00%",540.648.000,329.293.000,236.075.000,28.081.000,207.994.000,17.435.056,225.429.056,Novo Mercado,"100,00%",Consumo Cíclico,Construção Civil,Incorporações,10.191,29,93,10.069,-,
pdtc3,"1,53","1,51","3,64","3,02","-53,35%",ON,"0,000",0,"5,00","5,00",2.220,5.728,1,130.645.000,"0,0000","0,0462","0,00%","0,0000","0,00%",713.476.000,530.258.000,347.309.000,167.484.000,179.825.000,121.588.528,301.413.528,Novo Mercado,"44,73%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,6.254,27,41,6.186,-,
peab3,"41,00","28,86","55,08","2,99","20,84%",ON,"0,000",0,"2,00","2,00",48,0,1,882.806.000,"0,2965","1,2266","313,76%","0,0000","313,76%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,808.454.015,705.209.015,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
peab4,"44,53","35,78","51,48","3,20","24,46%",PN,"0,000",0,"5,00","5,00",36,0,1,882.806.000,"0,3261","1,4241","336,70%","0,0000","336,70%",1.250.429.000,268.049.000,114.486.000,217.731.000,-103.245.000,808.454.015,705.209.015,,"48,11%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,1.659,3,37,1.619,-,
petr3,"42,58","30,87","43,29","15,28","29,30%",ON,"4,885",138,"1,90","1,90",26.985.613,1.008.182.502,231,376.040.000.000,"7,4880","6,5047","13,13%","1,3282","4,61%",1.058.688.000.000,159.310.000.000,331.473.000.000,67.677.000.000,263.796.000.000,534.819.161.820,798.615.161.820,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petr4,"38,90","29,58","39,60","12,91","22,40%",PN,"8,121",1.214,"0,04","0,04",14.738.243,538.682.782,3.384,376.040.000.000,"7,3443","5,0225","31,61%","2,8799","7,60%",1.058.688.000.000,159.310.000.000,331.473.000.000,67.677.000.000,263.796.000.000,534.819.161.820,798.615.161.820,Nível 2,"60,92%",Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,867.547,2.748,5.807,858.992,-,
petz3,"4,35","2,87","5,45","6,69","13,28%",ON,"0,065",312,"3,98","3,98",4.911.433,21.954.106,319,1.698.678.000,"0,0170","0,2911","1.608,73%","0,0000","1.608,73%",3.990.070.000,1.454.783.000,437.824.000,475.571.000,-37.747.000,2.011.977.234,1.974.230.234,Novo Mercado,"63,71%",Consumo Cíclico,Comércio,Produtos Diversos,95.331,1.146,282,93.903,-,
pfrm3,"7,01","4,45","7,60","7,57","32,77%",ON,"0,000",0,"5,46","5,46",5.224,29.254,5,1.620.746.000,"0,0000","0,1448","0,00%","0,4302","0,00%",5.115.217.000,3.621.181.000,743.289.000,231.275.000,512.014.000,867.927.539,1.379.941.539,Novo Mercado,"73,46%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,11.865,61,66,11.738,-,
pgmn3,"3,62","2,20","3,68","8,17","15,65%",ON,"0,000",0,"3,29","3,29",390.661,1.054.785,242,2.663.309.000,"0,1860","0,2958","59,05%","0,0000","59,05%",8.642.359.000,4.301.824.000,1.464.953.000,169.595.000,1.295.358.000,2.105.810.613,3.401.168.613,Novo Mercado,"31,00%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,25.351,137,67,25.147,-,
pine3,"4,73","3,16","10,28","12,80","49,68%",ON,"0,000",0,"0,00","0,00",0,0,0,1.172.212,"0,1622","0,6056","273,39%","0,0000","273,39%",25.041.861,1.010.354,-,0,-,1.038.251.404,1.038.251.404,Nível 2,"26,92%",Financeiro e Outros,Intermediários Financeiros,Bancos,15.653,19,57,15.577,-,
pine4,"4,55","3,22","5,12","13,31","35,82%",PN,"0,000",0,"4,33","4,33",6.400,29.696,3,1.172.212,"0,1622","0,6056","273,39%","0,0000","273,39%",25.041.861,1.010.354,-,0,-,1.038.251.404,1.038.251.404,Nível 2,"26,92%",Financeiro e Outros,Intermediários Financeiros,Bancos,15.653,19,57,15.577,-,
plas3,"6,00","5,00","10,19",-,"-11,89%",ON,"0,000",0,"12,00","12,00",40,0,1,-497.470.000,"0,0000","0,0000","0,00%","0,0000","0,00%",674.198.000,237.047.000,266.002.000,29.951.000,236.051.000,74.552.508,310.603.508,,"36,11%",Consumo Cíclico,Automóveis e Motocicletas,Automóveis e Motocicletas,1.245,0,21,1.224,-,
plpl3,"13,44","9,38","14,49",-,"27,15%",ON,"0,000",2,"8,63","8,63",28.849,396.385,13,755.561.000,"0,1601","0,0000","100,00%","0,0000","100,00%",2.064.050.000,1.736.721.000,377.647.000,378.069.000,-422.000,2.740.429.440,2.740.007.440,Novo Mercado,"26,75%",Consumo Cíclico,Construção Civil,Incorporações,21.594,89,79,21.426,-,
pmam3,"1,01","0,91","4,44",-,"-76,24%",ON,"0,000",0,"5,50","5,50",22.934,76.370,7,-5.493.289.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.705.206.000,416.825.000,4.615.425.000,36.770.000,4.578.655.000,70.258.097,4.648.913.097,Novo Mercado,"89,50%",Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Cobre,17.607,28,211,17.368,-,
pnvl3,"9,61","9,41","13,08","4,55","-20,45%",ON,"0,000",25,"0,15","0,15",78.566,953.006,9,1.171.580.000,"0,0537","0,2396","345,92%","0,0000","345,92%",3.146.677.000,1.887.477.000,1.116.881.000,270.591.000,846.290.000,1.445.127.592,2.291.417.592,Novo Mercado,"47,60%",Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,45.809,42,468,45.299,-,
