Ticker,Empresa,Razão Social,Situação Registro,Situação Emissor,Segmento de Listagem,Atividade,Ação,Data da Cotação,Tipo de Ação,Último Preço de Fechamento,Fator de Cotação,Volume Financeiro Transacionado,Último Demonstrativo Financeiro,Setor,Subsetor,Segmento,Participação em Índices,Preço/Lucro,Preço/VPA,Preço/Receita Líquida,Preço/FCO,Preço/FCF,Preço/Ativo Total,Preço/EBIT,Preço/Capital Giro,Preço/NCAV,EV/EBIT,EV/EBITDA,EV/Receita Líquida,EV/FCO,EV/FCF,EV/Ativo Total,Market Cap Empresa,Enterprise Value,Data Demonstração Financeira Atual,Preço Atual da Ação,Data do Preço da Ação,Dividend Yield,Receita Líquida,Resultado Bruto,EBIT,Depreciação e Amortização,EBITDA,Lucro Líquido,Lucro/Ação,Menor Preço 52 semanas,Maior Preço 52 semanas,Variação 2024,Variação 1 ano,Variação 2 anos(total),Variação 2 anos(anual),Variação 3 anos(total),Variação 3 anos(anual),Variação 4 anos(total),Variação 4 anos(anual),Variação 5 anos(total),Variação 5 anos(anual),Volume Diário Médio (3 meses),Retorno s/ Capital Tangível Inicial,Retorno s/ Capital Investido Inicial,Retorno s/ Capital Tangível Inicial Pré-Impostos,Retorno s/ Capital Investido Inicial Pré-Impostos,Retorno s/ Patrimônio Líquido Inicial,Retorno s/ Ativo Inicial,Margem Bruta,Margem Líquida,Margem EBIT,Margem EBITDA,Giro do Ativo Inicial,Alavancagem Financeira,Passivo/Patrimônio Líquido,Dívida Líquida/EBITDA,Caixa e Equivalentes de Caixa,Ativo Total,Dívida de Curto Prazo,Dívida de Longo Prazo,Dívida Bruta,Dívida Líquida,Patrimônio Líquido,Valor Patrimonial da Ação,Ações Ordinárias,Ações Preferenciais,Total,Ações Ordinárias em Tesouraria,Ações Preferenciais em Tesouraria,Total em Tesouraria,Ações Ordinárias (Exceto Tesouraria),Ações Preferenciais (Exceto Tesouraria),Total (Exceto Tesouraria),Fluxo de Caixa Operacional,Fluxo de Caixa de Investimentos,Fluxo de Caixa de Financiamentos,Aumento (Redução) de Caixa e Equivalentes,CAPEX 3 meses,Fluxo de Caixa Livre 3 meses,CAPEX 12 meses,Fluxo de Caixa Livre 12 meses,Receita de Intermediação Financeira,Resultado Bruto de Intermediação Financeira,Receita de Prestação de Serviços,Não existem dados para este código de negociação,Dados existentes para códigos de negociação abaixo:,Ordinária,Preferencial,Sem dados para mostrar,Unit
DOHL3,DOHLER,DOHLER S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Tecelagem de Fios de Algodão e Fibras sintéticas,DOHL3,28/10/2024,ON,"R$ 8,00",1 Ação,"R$ 1,60 mil",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"-56,36","0,88","0,96","101,38","-59,74","0,63","-360,86","1,42","4,13","-356,90","34,54","0,95","100,27","-59,08","0,62","R$ 522,57 M","R$ 598,52 M",30/09/2024,"R$ 8,00",28/10/2024,"0,00%","R$ 176,78 M","R$ 35,30 M","- R$ 5,53 M","- R$ 5,25 M","- R$ 285,00 mil","- R$ 3,97 M","- R$ 0,05","R$ 5,01","R$ 12,80","22,89%","22,14%","-20,00%","-10,64%","-57,63%","-25,70%","-61,56%","-21,81%",-,-,"R$ 39,98","-0,13%","-0,15%","-0,20%","-0,22%","-1,54%","-1,08%","22,38%","-1,70%","-0,27%","2,74%","0,64","1,41","0,41","4,38","R$ 40,86 M","R$ 966,75 M","R$ 36,44 M","R$ 80,37 M","R$ 116,81 M","R$ 75,95 M","R$ 687,55 M","R$ 9,09",54.467.820,21.177.465,75.645.285,0,207.134,207.134,54.467.820,20.970.331,75.438.151,"- R$ 5,50 M","- R$ 4,65 M","- R$ 4,43 M","- R$ 14,59 M","- R$ 3,88 M","- R$ 9,38 M","- R$ 16,10 M","- R$ 10,13 M",,,,,,,,,
DOHL4,DOHLER,DOHLER S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Tecelagem de Fios de Algodão e Fibras sintéticas,DOHL4,10/12/2024,PN,"R$ 4,10",1 Ação,"R$ 6,87 mil",ITR - 30/09/2024,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,-,"-28,88","0,45","0,49","51,96","-30,62","0,32","-184,94","0,73","2,12","-356,90","34,54","0,95","100,27","-59,08","0,62","R$ 522,57 M","R$ 598,52 M",30/09/2024,"R$ 4,10",10/12/2024,"0,00%","R$ 176,78 M","R$ 35,30 M","- R$ 5,53 M","- R$ 5,25 M","- R$ 285,00 mil","- R$ 3,97 M","- R$ 0,05","R$ 3,90","R$ 5,33","-21,00%","-25,18%","-6,61%","-3,35%","-31,20%","-11,71%","-20,21%","-5,48%","-20,41%","-4,46%","R$ 3,58 mil","-0,13%","-0,15%","-0,20%","-0,22%","-1,54%","-1,08%","22,38%","-1,70%","-0,27%","2,74%","0,64","1,41","0,41","4,38","R$ 40,86 M","R$ 966,75 M","R$ 36,44 M","R$ 80,37 M","R$ 116,81 M","R$ 75,95 M","R$ 687,55 M","R$ 9,09",54.467.820,21.177.465,75.645.285,0,207.134,207.134,54.467.820,20.970.331,75.438.151,"- R$ 5,50 M","- R$ 4,65 M","- R$ 4,43 M","- R$ 14,59 M","- R$ 3,88 M","- R$ 9,38 M","- R$ 16,10 M","- R$ 10,13 M",,,,,,,,,
DOTZ3,DOTZ SA,DOTZ S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Desenvolvimento e gerenciamento de programa de fidelização de clientes em razão do consumo de bens e serviços oferecidos por parceiros; comercialização de direitos de resgate e prêmios.,DOTZ3,10/12/2024,ON,"R$ 3,13",1 Ação,"R$ 245,91 mil",ITR - 30/09/2024,Consumo Cíclico,Diversos,Programas de Fidelização,"IGC, IGNM, ITAG","-1,76","-0,17","0,27","-1,16","-0,84","0,19","-2,77","-0,22","-0,06","-7,49","8,21","0,74","-3,13","-2,28","0,53","R$ 41,58 M","R$ 112,45 M",30/09/2024,"R$ 3,13",10/12/2024,"0,00%","R$ 39,82 M","R$ 32,59 M","- R$ 559,00 mil","- R$ 6,70 M","R$ 6,15 M","R$ 249,00 mil","R$ 0,02","R$ 3,13","R$ 10,20","-59,87%","-69,61%","-76,81%","-51,75%","-90,37%","-54,13%",-,-,-,-,"R$ 184,19 mil","6,15%","5,26%","9,32%","7,97%","10,66%","-7,91%","82,14%","-15,53%","-9,84%","8,97%","0,51","-0,87","-1,87","5,18","R$ 11,91 M","R$ 213,81 M","R$ 41,88 M","R$ 40,89 M","R$ 82,77 M","R$ 70,87 M","- R$ 245,93 M","- R$ 18,57",13.244.055,0,13.244.055,0,0,0,13.244.055,0,13.244.055,"R$ 186,00 mil","- R$ 1,49 M","R$ 3,94 M","R$ 2,64 M","- R$ 2,87 M","- R$ 2,68 M","- R$ 13,32 M","- R$ 49,28 M",,,,,,,,,
DTCY3,DTCOM-DIRECT,DTCOM - DIRECT TO COMPANY S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,DTCY3,19/11/2024,ON,"R$ 4,37",1 Ação,"R$ 2,20 mil",ITR - 30/09/2024,Bens Industriais,Serviços,Serviços Diversos,-,"-14,59","-9,75","9,17","-21,60","-20,17","8,64","-17,42","-14,59","-3,49","-18,22","-65,45","9,58","-22,58","-21,09","9,03","R$ 48,64 M","R$ 50,86 M",30/09/2024,"R$ 4,37",19/11/2024,"0,00%","R$ 1,39 M","R$ 521,00 mil","R$ 16,00 mil","R$ 541,00 mil","- R$ 524,00 mil","- R$ 145,00 mil","- R$ 0,01","R$ 3,80","R$ 6,86","-2,89%","-1,80%","-26,06%","-14,32%","-43,25%","-17,47%","-36,76%","-10,97%","-12,60%","-2,69%","R$ 2,06 mil","-116,92%","177,01%","-177,16%","268,20%","201,45%","-47,44%","16,88%","-62,82%","-52,61%","-14,64%","0,76","-1,13","-2,13","-2,85","R$ 185,00 mil","R$ 5,63 M","R$ 1,88 M","R$ 519,00 mil","R$ 2,40 M","R$ 2,21 M","- R$ 4,99 M","- R$ 0,45",10.680.476,450.655,11.131.131,0,0,0,10.680.476,450.655,11.131.131,"- R$ 1,16 M","R$ 0,00","R$ 784,00 mil","- R$ 377,00 mil","R$ 0,00","- R$ 1,16 M","- R$ 160,00 mil","- R$ 2,41 M",,,,,,,,,
DTCY4,DTCOM-DIRECT,DTCOM - DIRECT TO COMPANY S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,DTCY4,NA,PN,NA,NA,NA,ITR - 30/09/2024,Bens Industriais,Serviços,Serviços Diversos,-,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","-18,22","-65,45","9,58","-22,58","-21,09","9,03","R$ 48,64 M","R$ 50,86 M",30/09/2024,"R$ 0,00",//0,"0,00%","R$ 1,39 M","R$ 521,00 mil","R$ 16,00 mil","R$ 541,00 mil","- R$ 524,00 mil","- R$ 145,00 mil","- R$ 0,01",,,,,,,,,,,,,,"-116,92%","177,01%","-177,16%","268,20%","201,45%","-47,44%","16,88%","-62,82%","-52,61%","-14,64%","0,76","-1,13","-2,13","-2,85","R$ 185,00 mil","R$ 5,63 M","R$ 1,88 M","R$ 519,00 mil","R$ 2,40 M","R$ 2,21 M","- R$ 4,99 M","- R$ 0,45",10.680.476,450.655,11.131.131,0,0,0,10.680.476,450.655,11.131.131,"- R$ 1,16 M","R$ 0,00","R$ 784,00 mil","- R$ 377,00 mil","R$ 0,00","- R$ 1,16 M","- R$ 160,00 mil","- R$ 2,41 M",,,,,,,,,
DXCO3,DEXCO,DEXCO S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Fabricação. Comércio. Importação e Exportação de Produtos derivados de Madeira. de Produtos de Metais e Materiais Cerâmicos,DXCO3,10/12/2024,ON,"R$ 6,77",1 Ação,"R$ 20,10 M",ITR - 30/09/2024,Materiais Básicos,Madeira e Papel,Madeira,"AGFS, IBRA, IBRX, ICO2, IGC, IGCT, IGNM, IMAT, INDX, ISE, ITAG, SMLL","16,49","0,84","0,68","3,75","7,49","0,30","5,59","3,08","-0,55","11,05","4,79","1,35","7,41","14,80","0,59","R$ 5,56 B","R$ 10,98 B",30/09/2024,"R$ 6,77",10/12/2024,"4,23%","R$ 2,24 B","R$ 667,26 M","R$ 291,93 M","- R$ 305,90 M","R$ 597,83 M","R$ 92,35 M","R$ 0,11","R$ 6,49","R$ 8,75","-12,23%","-8,03%","9,80%","4,77%","-50,94%","-21,11%",-,-,-,-,"R$ 25,35 M","5,54%","6,03%","8,39%","9,14%","5,25%","2,04%","30,15%","4,15%","12,23%","28,23%","0,49","2,81","1,81","2,37","R$ 1,69 B","R$ 18,57 B","R$ 1,05 B","R$ 6,06 B","R$ 7,12 B","R$ 5,42 B","R$ 6,61 B","R$ 8,05",820.566.000,0,820.566.000,12.202.000,0,12.202.000,808.364.000,0,808.364.000,"R$ 408,42 M","- R$ 716,76 M","- R$ 57,70 M","- R$ 371,97 M","- R$ 135,94 M","R$ 272,48 M","- R$ 740,38 M","R$ 741,86 M",,,,,,,,,
EALT3,ACO ALTONA,ELECTRO ACO ALTONA S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fundição de Ferro e Aço,EALT3,09/12/2024,ON,"R$ 13,65",1 Ação,"R$ 6,88 mil",ITR - 30/09/2024,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,-,"4,52","1,10","0,56","4,42","6,87","0,50","3,54","7,91","-1,03","4,72","3,71","0,74","5,89","9,15","0,66","R$ 305,34 M","R$ 409,19 M",30/09/2024,"R$ 13,65",09/12/2024,"3,38%","R$ 150,33 M","R$ 49,08 M","R$ 31,54 M","- R$ 5,88 M","R$ 37,41 M","R$ 19,94 M","R$ 0,89","R$ 8,40","R$ 15,54","46,29%","58,79%","63,51%","27,74%","28,42%","8,69%","29,53%","6,68%","18,34%","3,42%","R$ 51,76 mil","14,28%","16,63%","21,63%","25,20%","29,39%","12,38%","28,54%","12,30%","15,70%","19,95%","1,01","2,20","1,20","0,94","R$ 14,96 M","R$ 616,16 M","R$ 76,20 M","R$ 42,61 M","R$ 118,81 M","R$ 103,85 M","R$ 279,59 M","R$ 12,43",9.750.000,12.750.000,22.500.000,0,0,0,9.750.000,12.750.000,22.500.000,"R$ 19,42 M","- R$ 8,36 M","- R$ 8,98 M","R$ 2,09 M","- R$ 10,43 M","R$ 8,99 M","- R$ 24,74 M","R$ 44,70 M",,,,,,,,,
EALT4,ACO ALTONA,ELECTRO ACO ALTONA S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Fundição de Ferro e Aço,EALT4,10/12/2024,PN,"R$ 13,51",1 Ação,"R$ 147,22 mil",ITR - 30/09/2024,Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,-,"4,47","1,09","0,55","4,38","6,80","0,49","3,50","7,83","-1,02","4,72","3,71","0,74","5,89","9,15","0,66","R$ 305,34 M","R$ 409,19 M",30/09/2024,"R$ 13,51",10/12/2024,"3,76%","R$ 150,33 M","R$ 49,08 M","R$ 31,54 M","- R$ 5,88 M","R$ 37,41 M","R$ 19,94 M","R$ 0,89","R$ 8,43","R$ 15,86","49,87%","61,44%","111,83%","45,39%","185,72%","41,85%","255,98%","37,33%","206,47%","25,08%","R$ 220,25 mil","14,28%","16,63%","21,63%","25,20%","29,39%","12,38%","28,54%","12,30%","15,70%","19,95%","1,01","2,20","1,20","0,94","R$ 14,96 M","R$ 616,16 M","R$ 76,20 M","R$ 42,61 M","R$ 118,81 M","R$ 103,85 M","R$ 279,59 M","R$ 12,43",9.750.000,12.750.000,22.500.000,0,0,0,9.750.000,12.750.000,22.500.000,"R$ 19,42 M","- R$ 8,36 M","- R$ 8,98 M","R$ 2,09 M","- R$ 10,43 M","R$ 8,99 M","- R$ 24,74 M","R$ 44,70 M",,,,,,,,,
ECOR3,ECORODOVIAS,ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Exploração direta ou indireta de negócios de concessão de obras e serviços públicos e organização logísitica do transporte de carga.,ECOR3,10/12/2024,ON,"R$ 4,96",1 Ação,"R$ 38,26 M",ITR - 30/09/2024,Bens Industriais,Transporte,Exploração de Rodovias,"IBRA, IBRX, ICO2, IGC, IGCT, IGNM, ISE, ITAG, SMLL","3,93","0,99","0,35","0,90","0,95","0,12","1,03","-3,06","-0,13","6,59","5,16","2,26","5,74","6,07","0,77","R$ 3,45 B","R$ 22,02 B",30/09/2024,"R$ 4,96",10/12/2024,"3,92%","R$ 2,54 B","R$ 1,02 B","R$ 928,62 M","- R$ 252,79 M","R$ 1,18 B","R$ 262,55 M","R$ 0,38","R$ 4,96","R$ 9,51","-46,09%","-44,56%","25,86%","12,15%","-41,86%","-16,52%","-60,93%","-20,93%","-63,58%","-18,27%","R$ 26,40 M","83,96%","13,67%","127,21%","20,71%","31,92%","3,71%","39,80%","9,03%","34,31%","43,83%","0,41","8,22","7,22","4,35","R$ 1,40 B","R$ 28,77 B","R$ 5,38 B","R$ 14,59 B","R$ 19,97 B","R$ 18,57 B","R$ 3,50 B","R$ 5,03",696.334.000,0,696.334.000,713.000,0,713.000,695.621.000,0,695.621.000,"R$ 1,05 B","- R$ 2,00 B","R$ 43,17 M","- R$ 907,46 M","- R$ 62,61 M","R$ 983,08 M","- R$ 208,85 M","R$ 3,63 B",,,,,,,,,
EGGY3,GRANJA FARIA,GRANJA FARIA S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Produção e comercialização de pintos de um dia e de ovos férteis e comerciais. criação de frangos para corte. comércio varejista de hortifrutigranjeiros. restaurante.,EGGY3,NA,,NA,NA,NA,ITR - 30/09/2024,Consumo não Cíclico,Agropecuária,Agricultura,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGIE3,ENGIE BRASIL,ENGIE BRASIL ENERGIA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,GERAÇÃO. COMERCIALIZAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA,EGIE3,10/12/2024,ON,"R$ 37,99",1 Ação,"R$ 51,43 M",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,"IBOVESPA, IBRA, IBRX, ICO2, IDIV, IEE, IGC, IGCT, IGNM, ISE, ITAG, MLCX, UTIL","7,45","2,87","2,91","6,85","-23,18","0,64","4,10","201,81","-0,83","6,59","5,81","4,68","11,02","-37,31","1,03","R$ 31,00 B","R$ 49,89 B",30/09/2024,"R$ 37,99",10/12/2024,"6,69%","R$ 2,54 B","R$ 1,30 B","R$ 1,38 B","- R$ 272,54 M","R$ 1,65 B","R$ 655,05 M","R$ 0,80","R$ 37,23","R$ 46,01","-10,01%","-8,06%","12,73%","6,16%","17,86%","5,63%","13,87%","3,30%","6,27%","1,22%","R$ 49,69 M","17,56%","21,52%","26,60%","32,61%","49,29%","10,55%","55,23%","39,01%","70,99%","80,53%","0,27","4,47","3,47","2,20","R$ 4,05 B","R$ 48,26 B","R$ 2,73 B","R$ 20,22 B","R$ 22,95 B","R$ 18,90 B","R$ 10,80 B","R$ 13,23",815.927.740,0,815.927.740,0,0,0,815.927.740,0,815.927.740,"R$ 1,11 B","- R$ 1,72 B","R$ 441,86 M","- R$ 161,97 M","- R$ 1,80 B","- R$ 688,74 M","- R$ 5,86 B","- R$ 1,34 B",,,,,,,,,
EKTR3,ELEKTRO,ELEKTRO REDES S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Distribuição de Energia Elétrica,EKTR3,01/08/2024,ON,"R$ 40,03",1 Ação,"R$ 4,00 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"7,73","3,77","0,84","5,15","5,15","0,66","3,76","47,88","-0,81","7,04","5,93","1,58","9,64","9,64","1,23","R$ 8,21 B","R$ 14,52 B",30/09/2024,"R$ 40,03",01/08/2024,"21,68%","R$ 2,41 B","R$ 609,00 M","R$ 503,00 M","- R$ 99,00 M","R$ 602,00 M","R$ 229,00 M","R$ 1,18","R$ 30,41","R$ 40,17","27,96%","47,05%","52,10%","28,63%","99,85%","29,90%","204,64%","35,70%","265,92%","32,05%","R$ 0,00","20,97%","18,42%","31,78%","27,91%","36,79%","9,07%","27,63%","10,92%","22,44%","26,63%","0,83","5,75","4,75","2,58","R$ 918,00 M","R$ 11,83 B","R$ 1,28 B","R$ 5,95 B","R$ 7,22 B","R$ 6,30 B","R$ 2,06 B","R$ 10,63",91.881.000,101.878.000,193.759.000,0,0,0,91.881.000,101.878.000,193.759.000,"R$ 221,00 M","- R$ 260,00 M","- R$ 305,00 M","- R$ 344,00 M","R$ 0,00","R$ 221,00 M","R$ 0,00","R$ 1,51 B",,,,,,,,,
EKTR4,ELEKTRO,ELEKTRO REDES S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Distribuição de Energia Elétrica,EKTR4,09/12/2024,PN,"R$ 44,50",1 Ação,"R$ 98,06 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"8,60","4,19","0,94","5,73","5,73","0,73","4,18","53,22","-0,90","7,04","5,93","1,58","9,64","9,64","1,23","R$ 8,21 B","R$ 14,52 B",30/09/2024,"R$ 44,50",09/12/2024,"24,22%","R$ 2,41 B","R$ 609,00 M","R$ 503,00 M","- R$ 99,00 M","R$ 602,00 M","R$ 229,00 M","R$ 1,18","R$ 28,96","R$ 47,99","49,45%","50,68%","85,82%","36,20%","209,72%","45,77%","292,04%","40,48%","344,46%","34,74%","R$ 43,03 mil","20,97%","18,42%","31,78%","27,91%","36,79%","9,07%","27,63%","10,92%","22,44%","26,63%","0,83","5,75","4,75","2,58","R$ 918,00 M","R$ 11,83 B","R$ 1,28 B","R$ 5,95 B","R$ 7,22 B","R$ 6,30 B","R$ 2,06 B","R$ 10,63",91.881.000,101.878.000,193.759.000,0,0,0,91.881.000,101.878.000,193.759.000,"R$ 221,00 M","- R$ 260,00 M","- R$ 305,00 M","- R$ 344,00 M","R$ 0,00","R$ 221,00 M","R$ 0,00","R$ 1,51 B",,,,,,,,,
ELET3,ELETROBRAS,CENTRAIS ELET BRAS S.A. - ELETROBRAS,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Empresa Holding de Geração. Transmissão de Energia,ELET3,10/12/2024,ON,"R$ 36,44",1 Ação,"R$ 243,93 M",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,"IBOVESPA, IBRA, IBRX, IBRX50, ICO2, IEE, IGC, IGCT, ISE, IVBX, MLCX, UTIL","8,15","0,69","2,21","9,45","15,66","0,30","4,57","2,97","-0,65","7,22","5,97","3,49","14,94","24,76","0,47","R$ 85,25 B","R$ 132,87 B",30/09/2024,"R$ 36,44",10/12/2024,"1,11%","R$ 11,04 B","R$ 5,25 B","R$ 11,17 B","- R$ 990,02 M","R$ 12,16 B","R$ 7,20 B","R$ 3,12","R$ 34,05","R$ 43,98","-11,75%","-9,94%","-13,11%","-6,77%","6,69%","2,18%","10,98%","2,64%","18,39%","3,43%","R$ 324,11 M","7,53%","7,48%","11,41%","11,33%","9,12%","3,73%","46,21%","27,09%","48,35%","58,47%","0,14","2,31","1,31","2,14","R$ 22,44 B","R$ 279,80 B","R$ 12,79 B","R$ 57,27 B","R$ 70,05 B","R$ 47,62 B","R$ 121,25 B","R$ 52,56",2.027.011.000,280.088.000,2.307.099.000,51.377.000,6.842.000,58.219.000,1.975.634.000,273.246.000,2.248.880.000,"R$ 3,78 B","R$ 1,81 B","- R$ 1,85 B","R$ 3,73 B","- R$ 356,35 M","R$ 3,42 B","- R$ 3,53 B","R$ 5,37 B",,,,,,,,,
ELET5,ELETROBRAS,CENTRAIS ELET BRAS S.A. - ELETROBRAS,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Empresa Holding de Geração. Transmissão de Energia,ELET5,25/09/2024,PNA,"R$ 90,00",1 Ação,"R$ 18,00 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 82,92","R$ 96,57","8,53%","8,55%",-,-,"50,98%","15,62%","163,24%","28,66%","170,86%","23,03%","R$ 569,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELET3,ELET6,,
ELET6,ELETROBRAS,CENTRAIS ELET BRAS S.A. - ELETROBRAS,ATIVO,FASE OPERACIONAL,Nível 1 de Governança Corporativa,Empresa Holding de Geração. Transmissão de Energia,ELET6,10/12/2024,PNB,"R$ 40,65",1 Ação,"R$ 38,00 M",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,"IBOVESPA, IBRA, IBRX, ICO2, IGC, IGCT, MLCX, UTIL","9,09","0,77","2,46","10,54","17,47","0,34","5,09","3,31","-0,72","7,22","5,97","3,49","14,94","24,76","0,47","R$ 85,25 B","R$ 132,87 B",30/09/2024,"R$ 40,65",10/12/2024,"10,46%","R$ 11,04 B","R$ 5,25 B","R$ 11,17 B","- R$ 990,02 M","R$ 12,16 B","R$ 7,20 B","R$ 3,12","R$ 38,73","R$ 47,08","-8,22%","-5,93%","-2,26%","-1,13%","32,31%","9,77%","34,69%","7,72%","40,44%","7,02%","R$ 51,39 M","7,53%","7,48%","11,41%","11,33%","9,12%","3,73%","46,21%","27,09%","48,35%","58,47%","0,14","2,31","1,31","2,14","R$ 22,44 B","R$ 279,80 B","R$ 12,79 B","R$ 57,27 B","R$ 70,05 B","R$ 47,62 B","R$ 121,25 B","R$ 52,56",2.027.011.000,280.088.000,2.307.099.000,51.377.000,6.842.000,58.219.000,1.975.634.000,273.246.000,2.248.880.000,"R$ 3,78 B","R$ 1,81 B","- R$ 1,85 B","R$ 3,73 B","- R$ 356,35 M","R$ 3,42 B","- R$ 3,53 B","R$ 5,37 B",,,,,,,,,
ELMD3,ELETROMIDIA,ELETROMIDIA S.A.,ATIVO,FASE OPERACIONAL,Novo Mercado,Prestação de serviços de distribuição e comercialização de painés eletrônicos e publicidade.,ELMD3,10/12/2024,ON,"R$ 28,60",1 Ação,"R$ 3,78 M",ITR - 30/09/2024,Comunicações,Mídia,Publicidade e Propaganda,"IGC, IGNM, ITAG","33,63","4,34","3,53","11,71","17,56","1,64","13,45","12,97","-3,31","14,91","10,49","3,92","12,98","19,47","1,82","R$ 4,00 B","R$ 4,44 B",30/09/2024,"R$ 28,60",10/12/2024,"0,30%","R$ 303,56 M","R$ 150,15 M","R$ 77,38 M","- R$ 30,69 M","R$ 108,06 M","R$ 27,58 M","R$ 0,20","R$ 14,79","R$ 28,60","93,42%","85,80%","193,89%","71,18%","161,30%","37,69%",-,-,-,-,"R$ 8,78 M","21,23%","11,13%","32,16%","16,86%","14,88%","5,07%","50,58%","10,51%","26,28%","37,35%","0,48","2,65","1,65","1,03","R$ 442,92 M","R$ 2,44 B","R$ 40,35 M","R$ 838,09 M","R$ 878,44 M","R$ 435,52 M","R$ 921,66 M","R$ 6,58",139.983.753,0,139.983.753,666.904,0,666.904,139.316.849,0,139.316.849,"R$ 138,23 M","- R$ 28,31 M","- R$ 2,67 M","R$ 107,25 M","- R$ 25,35 M","R$ 112,88 M","- R$ 113,97 M","R$ 227,98 M",,,,,,,,,
EMAE3,EMAE,EMAE - EMPRESA METROP.AGUAS ENERGIA S.A.,ATIVO,FASE OPERACIONAL,Tradicional - BOVESPA,Produção de Energia Elétrica,EMAE3,11/11/2024,ON,"R$ 70,00",1 Ação,"R$ 14,00 mil",ITR - 30/09/2024,Utilidade Pública,Energia Elétrica,Energia Elétrica,-,"17,91","2,25","4,19","24,72","24,20","1,20","29,89","3,27","-12,38","17,40","16,11","2,44","14,39","14,09","0,70","R$ 1,91 B","R$ 1,51 B",30/09/2024,"R$ 70,00",11/11/2024,"3,81%","R$ 159,46 M","R$ 50,74 M","R$ 23,85 M","- R$ 1,70 M","R$ 25,55 M","R$ 37,69 M","R$ 1,02","R$ 20,56","R$ 70,00","240,44%",-,-,-,-,-,-,-,"364,56%","34,28%","R$ 10,35 mil","3,95%","8,13%","5,99%","12,33%","12,46%","7,05%","28,60%","23,41%","14,03%","15,16%","0,30","1,87","0,87","-4,35","R$ 406,95 M","R$ 2,15 B","R$ 0,00","R$ 0,00","R$ 0,00","- R$ 406,95 M","R$ 1,15 B","R$ 31,13",14.705.000,22.242.000,36.947.000,0,0,0,14.705.000,22.242.000,36.947.000,"R$ 41,90 M","- R$ 32,83 M","- R$ 27,03 M","- R$ 17,96 M","R$ 98,00 mil","R$ 42,00 M","R$ 2,24 M","R$ 106,86 M",,,,,,,,,
