Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
bmin3,"19,50","18,64","31,51","6,53","-0,86%",ON,"0,000",0,"5,00","5,00",70,1.400,2,140.763.000,"1,2071","1,2727","5,43%","0,0000","5,43%",412.304.000,2.313.000,-,2.313.000,-,91.641.407,91.641.407,,"7,47%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.552,9,357,2.186,-,
bmin4,"16,05","14,52","23,79","8,72","7,57%",PN,"0,000",0,"5,00","5,00",10,156,1,140.763.000,"1,2071","1,4000","15,98%","0,0000","15,98%",412.304.000,2.313.000,-,2.313.000,-,91.641.407,91.641.407,,"7,47%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.552,9,357,2.186,-,
bmks3,"317,90","293,15","395,12","12,35","6,69%",ON,"0,000",0,"8,00","8,00",1,390,1,202.733.000,"57,7863","39,2652","32,05%","0,0000","32,05%",230.072.000,174.521.000,4.665.000,158.557.000,-153.892.000,144.565.025,-9.326.975,,"22,00%",Consumo Cíclico,Viagens e Lazer,Bicicletas,484,1,22,461,-,
bmob3,"14,66","11,67","16,55","3,56","10,64%",ON,"0,000",22,"0,83","0,83",48.484,666.655,8,1.159.652.000,"0,2235","0,0000","100,00%","0,0000","100,00%",1.508.511.000,970.089.000,0,569.655.000,-569.655.000,1.255.019.027,685.364.027,Novo Mercado,"94,61%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,14.036,184,245,13.607,-,
bnbr3,"91,71","91,71","119,07","6,51","-12,18%",ON,"0,000",0,"5,00","5,00",89,9.701,1,11.528.179.000,"3,5443","5,9690","68,41%","0,0000","68,41%",68.212.840.000,3.865.336.000,-,3.865.336.000,-,9.051.753.981,9.051.753.981,,"0,63%",Financeiro e Outros,Intermediários Financeiros,Bancos,9.810,12,1.117,8.681,-,
boas3,"7,95",-,-,-,-%,ON,"0,000",0,"6,92","6,92",190.195,0,27,2.298.766.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.479.573.000,1.372.109.000,8.425.000,1.146.463.000,-1.138.038.000,4.212.250.618,3.074.212.618,,"100,20%",Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,2.342,232,0,2.110,-,
bobr3,"1,00","1,00","1,00",-,"0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,944.000,"0,0000","0,0000","0,00%","0,0000","0,00%",921.921.000,497.143.000,377.859.000,116.036.000,261.823.000,392.006.853,653.829.853,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bobr4,"2,07","1,94","2,90",-,"4,55%",PN,"0,000",0,"5,26","5,26",211,490,2,944.000,"0,0000","0,0000","0,00%","0,0000","0,00%",921.921.000,497.143.000,377.859.000,116.036.000,261.823.000,392.006.853,653.829.853,,"27,26%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Limpeza,8.359,26,38,8.295,-,
bpac11,"30,38","30,09","38,05","1,83","-16,70%",,"1,912",246,"0,03","0,03",624.747,23.178.114,117,56.270.405.000,"0,7800","0,5549","28,86%","0,0000","28,86%",613.163.305.000,5.377.551.000,-,0,-,116.518.641.138,116.518.641.138,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,1 ON (BPAC3)
bpac3,"15,45","14,50","18,80","1,20","-12,22%",ON,"0,000",0,"12,00","12,00",100,1.816,1,56.270.405.000,"0,2600","0,1850","28,86%","0,0000","28,86%",613.163.305.000,5.377.551.000,-,0,-,116.518.641.138,116.518.641.138,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpac5,"7,46","7,46","9,92","2,48","-22,05%",PNA,"0,000",0,"5,00","5,00",140,1.317,1,56.270.405.000,"0,2600","0,1850","28,86%","0,0000","28,86%",613.163.305.000,5.377.551.000,-,0,-,116.518.641.138,116.518.641.138,Nível 2,"26,17%",Financeiro e Outros,Intermediários Financeiros,Bancos,106.995,738,2.800,103.457,-,
bpan4,"6,71","6,71","10,80","3,21","-18,57%",PN,"0,000",101,"0,21","0,21",475.740,4.690.796,108,7.518.344.000,"0,0000","0,0000","0,00%","0,0000","0,00%",65.180.015.000,8.445.000,-,8.445.000,-,8.515.460.304,8.515.460.304,Nível 1,"24,19%",Financeiro e Outros,Intermediários Financeiros,Bancos,90.714,200,997,89.517,-,
bpar3,"117,42","117,42","123,83","9,39","-5,18%",ON,"0,000",0,"0,00","0,00",0,0,0,2.051.263.000,"3,3389","11,0305","230,36%","0,0000","230,36%",18.253.219.000,444.174.000,-,444.174.000,-,1.118.032.026,1.118.032.026,,"0,02%",Financeiro e Outros,Intermediários Financeiros,Bancos,334,2,113,219,-,
bpat33,"44,05",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,2.322.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",16.293.071.000,3.335.668.000,-,0,-,1.533.769.021,1.533.769.021,,--%,Financeiro e Outros,Intermediários Financeiros,Bancos,2.110,2,65,2.043,-,
bpha3,"0,62",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-292.294.000,"0,0000","0,0000","0,00%","0,0000","0,00%",70.490.000,11.206.000,75.325.000,809.000,74.516.000,70.110.299,144.626.299,Novo Mercado,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,-,0,0,0,-,
brap3,"16,50","16,11","20,84","11,47","-16,67%",ON,"0,000",0,"5,43","5,43",22.543,447.479,13,8.451.831.000,"2,7472","1,8920","31,13%","0,0000","31,13%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,6.751.405.045,6.456.674.045,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brap4,"17,54","17,09","23,23","11,89","-21,27%",PN,"0,216",210,"0,48","0,48",2.014.344,41.112.761,108,8.451.831.000,"3,0219","2,0861","30,97%","0,0000","30,97%",8.508.543.000,294.978.000,0,294.731.000,-294.731.000,6.751.405.045,6.456.674.045,Nível 1,"71,56%",Materiais Básicos,Mineração,Minerais Metálicos,142.241,674,10.868,130.699,-,
brbi11,"14,06","12,42","15,93","13,87","0,07%",,"0,000",0,"1,50","1,50",138,2.229,1,846.571.000,"1,3200","1,9500","47,73%","0,0000","47,73%",12.964.142.000,12.874.194.000,11.584.149.000,12.842.449.000,-1.258.300.000,1.476.239.598,217.939.598,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,1 ON (BRBI3)
brbi3,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,846.571.000,"0,4400","0,5100","15,91%","0,0000","15,91%",12.964.142.000,12.874.194.000,11.584.149.000,12.842.449.000,-1.258.300.000,1.476.239.598,217.939.598,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brbi4,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,846.571.000,"0,4400","0,5100","15,91%","0,0000","15,91%",12.964.142.000,12.874.194.000,11.584.149.000,12.842.449.000,-1.258.300.000,1.476.239.598,217.939.598,Nível 2,"44,99%",Financeiro e Outros,Intermediários Financeiros,Bancos,20.472,90,81,20.301,-,
brfs3,"27,74","12,21","28,54","2,54","102,93%",ON,"1,114",342,"1,04","1,04",2.007.047,31.671.202,426,16.530.050.000,"0,0000","0,7046","0,00%","0,0000","0,00%",60.489.987.000,28.335.196.000,19.543.100.000,10.808.900.000,8.734.200.000,46.671.807.844,55.406.007.844,Novo Mercado,"48,41%",Consumo não Cíclico,Alimentos Processados,Carnes e Derivados,77.688,1.030,1.789,74.869,-,
brge11,"13,18","10,71","14,00",-,"23,06%",,"0,000",0,"5,00","5,00",10,0,1,1.882.208.000,"0,2637","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge12,"13,47","10,49","14,00",-,"22,68%",,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge3,"13,50","11,24","13,50",-,"20,11%",ON,"0,000",0,"2,00","2,00",96,0,1,1.882.208.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge5,"13,18","11,60","13,18",-,"13,62%",PNA,"0,000",0,"1,00","0,50",161,1.038,1,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge6,"12,92","10,56","13,80",-,"18,21%",PNB,"0,000",0,"5,00","5,00",4,0,1,1.882.208.000,"0,5274","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge7,"13,07","11,50","13,55",-,"13,65%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,3076","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brge8,"13,17","10,71","13,17",-,"22,97%",PN,"0,000",0,"0,00","0,00",0,0,0,1.882.208.000,"0,2197","0,0000","100,00%","0,0000","100,00%",2.989.063.000,1.695.772.000,0,1.593.734.000,-1.593.734.000,974.940.394,-618.793.606,,"16,80%",Financeiro e Outros,Previdência e Seguros,Seguradoras,16.699,7,2.425,14.267,-,
brin3,"39,15",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,471.955.000,"0,3237","0,0000","100,00%","0,0000","100,00%",939.386.000,247.459.000,188.864.000,124.362.000,64.502.000,-,-,,"2,00%",Financeiro e Outros,Previdência e Seguros,Corretoras de Seguros,3.026,17,96,2.913,-,
brit3,"3,06","2,77","4,75","2,85","-6,99%",ON,"0,000",0,"8,21","8,21",22.875,101.794,8,1.557.891.000,"0,0323","0,0872","169,58%","0,0000","169,58%",4.057.688.000,1.161.304.000,1.949.245.000,917.651.000,1.031.594.000,1.374.230.443,2.405.824.443,,"20,04%",Comunicações,Telecomunicações,Telecomunicações,11.200,114,50,11.036,-,
briv3,"12,86","10,36","13,15",-,"19,74%",ON,"0,000",0,"5,00","5,00",10,132,1,1.711.530.000,"0,1583","0,0000","100,00%","0,0000","100,00%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
briv4,"12,54","10,26","12,99","2,61","18,30%",PN,"0,000",0,"5,00","5,00",100,1.098,1,1.711.530.000,"0,3102","0,3273","5,49%","0,0000","5,49%",27.667.699.000,693.223.000,-,693.223.000,-,1.128.165.605,1.128.165.605,,"18,00%",Financeiro e Outros,Intermediários Financeiros,Bancos,19.921,11,2.548,17.362,-,
brkm3,"13,26","13,26","26,66",-,"-29,73%",ON,"0,000",0,"7,40","7,40",4.311,114.931,8,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,10.491.501.867,40.907.501.867,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm5,"13,03","13,03","27,42",-,"-28,29%",PNA,"0,167",223,"8,23","8,23",993.794,27.249.831,306,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,10.491.501.867,40.907.501.867,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brkm6,"9,00","9,00","16,00",-,"-39,39%",PNB,"0,000",0,"2,00","2,00",79,0,1,-25.000.000,"0,0000","0,0000","0,00%","0,0000","0,00%",92.650.000.000,34.266.000.000,44.753.000.000,14.337.000.000,30.416.000.000,10.491.501.867,40.907.501.867,Nível 1,"34,97%",Materiais Básicos,Químicos,Petroquímicos,53.624,373,3.630,49.621,-,
brml3,"8,26",-,-,-,-%,ON,"0,000",0,"0,27","0,27",987.664,0,241,13.074.178.000,"0,0000","0,0000","0,00%","0,0000","0,00%",19.799.982.000,1.403.951.000,1.994.797.000,1.061.809.000,932.988.000,6.770.891.280,7.703.879.280,,--%,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,1,0,1,0,-,
brpr3,"131,17",-,-,-,-%,ON,"0,000",0,"5,00","5,00",35,4.591,2,1.136.906.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.582.209.000,320.900.000,82.200.000,161.669.000,-79.469.000,60.919.545,-18.549.455,,"142,02%",Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis,5.501,147,30,5.324,-,
brqb3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,234.929.000,"0,3052","0,0451","85,22%","0,0000","85,22%",383.363.000,250.966.000,8.968.000,159.774.000,-150.806.000,0,-150.806.000,,--%,Tecnologia da Informação,Programas e Serviços,Programas e Serviços,19,0,1,18,-,
brsr3,"12,07","10,90","14,69","7,59","-4,96%",ON,"0,000",0,"10,00","10,00",142,1.911,6,10.273.592.000,"0,9173","0,9167","0,06%","0,0000","0,06%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.548.893.629,4.548.893.629,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr5,"14,80","13,93","19,63","5,49","-13,35%",PNA,"0,000",0,"5,00","5,00",2,0,1,10.273.592.000,"0,9327","0,8127","12,86%","0,0000","12,86%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.548.893.629,4.548.893.629,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
brsr6,"10,17","10,17","14,92","7,81","-16,02%",PNB,"0,000",58,"0,03","0,03",194.866,2.638.486,54,10.273.592.000,"0,9173","0,7944","13,39%","0,0000","13,39%",142.407.743.000,4.233.814.000,-,4.233.814.000,-,4.548.893.629,4.548.893.629,Nível 1,"50,61%",Financeiro e Outros,Intermediários Financeiros,Bancos,167.536,648,4.732,162.156,-,
bsev3,"9,00",-,-,-,-%,ON,"0,000",0,"3,00","3,00",7.621,68.589,6,-847.034.000,"0,0000","0,0000","0,00%","0,0000","0,00%",11.839.684.000,3.701.121.000,7.636.892.000,981.607.000,6.655.285.000,9.183.864.834,15.839.149.834,,--%,Consumo não Cíclico,Alimentos Processados,Açucar e Alcool,1,0,1,0,-,
bsli3,"7,95","7,66","12,61","0,88","-29,96%",ON,"0,000",0,"12,00","12,00",1,12,1,2.582.437.000,"0,0457","0,0696","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.170.756.768,3.170.756.768,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bsli4,"8,02","8,01","15,43","0,96","-26,76%",PN,"0,000",0,"2,00","2,00",8,89,1,2.582.437.000,"0,0503","0,0766","52,39%","0,0000","52,39%",49.184.951.000,4.774.799.000,-,4.774.799.000,-,3.170.756.768,3.170.756.768,,"19,29%",Financeiro e Outros,Intermediários Financeiros,Bancos,2.746,0,35,2.711,-,
bttl4,"11.091,73",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,76.818.000,"0,0000","0,0000","0,00%","0,0000","0,00%",94.662.000,25.610.000,0,19.874.000,-19.874.000,96.445.086,76.571.086,,"12,92%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,941,0,12,929,-,
cali3,"25,00","17,13","28,38","2,47","27,75%",ON,"0,000",0,"2,00","2,00",100,0,1,29.660.000,"0,4468","0,6178","38,27%","0,0000","38,27%",245.818.000,75.405.000,58.804.000,8.180.000,50.624.000,93.024.275,143.648.275,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
cali4,"50,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,29.660.000,"0,0000","0,0000","0,00%","0,0000","0,00%",245.818.000,75.405.000,58.804.000,8.180.000,50.624.000,93.024.275,143.648.275,,"12,05%",Consumo Cíclico,Construção Civil,Incorporações,337,0,5,332,-,
camb3,"10,48","8,80","12,22","6,36","15,67%",ON,"0,000",0,"5,02","5,02",6.303,71.854,3,283.139.000,"0,1382","0,6664","382,08%","0,0000","382,08%",398.016.000,203.517.000,3.555.000,48.213.000,-44.658.000,443.042.838,398.384.838,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
camb4,"6,25",-,-,"0,43",-%,PN,"0,000",0,"4,00","2,40",41,233,1,283.139.000,"0,1382","0,0271","80,40%","0,0000","80,40%",398.016.000,203.517.000,3.555.000,48.213.000,-44.658.000,443.042.838,398.384.838,,"49,47%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Calçados,5.454,16,41,5.397,-,
caml3,"6,83","6,83","9,84","3,78","-11,07%",ON,"0,000",8,"0,21","0,21",112.752,989.963,35,3.087.346.000,"0,2886","0,2580","10,60%","0,0000","10,60%",10.621.358.000,6.350.714.000,5.754.294.000,2.800.256.000,2.954.038.000,2.390.500.000,5.344.538.000,Novo Mercado,"27,03%",Consumo não Cíclico,Alimentos Processados,Alimentos Diversos,42.039,90,118,41.831,-,
card3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash3,"2,97","2,67","5,30",-,"-13,41%",ON,"0,000",65,"0,43","0,43",587.488,4.464.909,119,323.961.000,"0,0000","0,0000","0,00%","0,0000","0,00%",470.638.000,301.753.000,251.000,241.497.000,-241.246.000,258.892.717,17.646.717,Novo Mercado,"74,24%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,162.356,0,794,161.562,-,
casn3,"8,77","8,77","8,77","0,62","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,2.188.544.000,"0,0220","0,0541","146,26%","0,0000","146,26%",5.067.489.000,708.692.000,2.080.144.000,150.449.000,1.929.695.000,8.529.097.213,10.458.792.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
casn4,"6,07","6,07","6,07","0,78","0,00%",PN,"0,000",0,"0,00","0,00",0,0,0,2.188.544.000,"0,0240","0,0473","96,78%","0,0000","96,78%",5.067.489.000,708.692.000,2.080.144.000,150.449.000,1.929.695.000,8.529.097.213,10.458.792.213,,"0,01%",Utilidade Pública,Água e Saneamento,Água e Saneamento,100,0,20,80,-,
cata3,"103,61",-,-,"44,51",-%,ON,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"19,7394","46,1212","133,65%","0,0000","133,65%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cata4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,189.832.000,"138,5280","315,0809","127,45%","0,0000","127,45%",371.061.000,235.202.000,118.462.000,53.882.000,64.580.000,14.940.355,79.520.355,,"17,58%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,142,0,6,136,-,
cbav3,"5,93","3,64","7,54",-,"32,07%",ON,"0,000",58,"0,43","0,43",937.199,3.889.376,152,4.012.332.000,"0,3458","0,0000","100,00%","0,0000","100,00%",13.557.128.000,4.622.715.000,4.843.641.000,1.664.297.000,3.179.344.000,3.860.861.093,7.040.205.093,Novo Mercado,"31,40%",Materiais Básicos,Mineração,Minerais Metálicos,15.903,606,249,15.048,-,
cbee3,"12,00","9,00","19,99",-,"-18,92%",ON,"0,000",0,"3,00","3,00",1,0,1,5.721.307.000,"0,0000","0,0000","0,00%","0,0000","0,00%",18.272.578.000,3.267.357.000,6.364.368.000,228.858.000,6.135.510.000,3.532.465.608,9.667.975.608,,"0,17%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.061,9,29,1.023,-,
ccro3,"10,68","10,66","14,02","3,90","-22,38%",ON,"0,519",83,"2,72","2,72",15.645.295,218.095.412,1.091,13.510.201.000,"0,1933","0,4170","115,72%","0,0000","115,72%",59.077.105.000,12.571.891.000,34.391.929.000,8.643.267.000,25.748.662.000,21.573.600.000,47.322.262.000,Novo Mercado,"49,10%",Bens Industriais,Transporte,Exploração de Rodovias,45.956,1.225,336,44.395,-,
ccxc3,"1,16",-,-,-,-%,ON,"0,000",0,"5,00","3,00",60,121,1,-74.731.000,,,%,,%,842.000,842.000,0,31.000,-31.000,1.973.426,1.942.426,Novo Mercado,--%,Financeiro e Outros,Outros,Outros,1.304,0,6,1.298,-,
ceab3,"9,96","6,99","13,67",-,"22,66%",ON,"0,000",93,"0,48","0,48",208.382,2.123.413,86,3.180.772.000,"0,0000","0,0000","0,00%","0,0000","0,00%",8.776.860.000,4.097.212.000,1.430.663.000,1.148.139.000,282.524.000,3.070.120.877,3.352.644.877,Novo Mercado,"32,93%",Consumo Cíclico,Comércio,Tecidos. Vestuário e Calçados,37.598,311,209,37.078,-,
cebr3,"15,99","14,75","26,23","9,77","8,41%",ON,"0,000",0,"5,00","5,00",100,2.160,1,1.075.355.000,"2,6517","1,5615","41,11%","0,0000","41,11%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.185.496.354,508.937.354,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr5,"15,79","14,30","22,22","9,89","10,42%",PNA,"0,000",0,"5,00","5,00",200,3.736,1,1.075.355.000,"2,6517","1,5615","41,11%","0,0000","41,11%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.185.496.354,508.937.354,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cebr6,"16,90","16,53","22,94","10,16","1,93%",PNB,"0,000",0,"5,00","5,00",200,4.252,1,1.075.355.000,"2,9168","1,7176","41,11%","0,0000","41,11%",1.475.678.000,771.591.000,0,676.559.000,-676.559.000,1.185.496.354,508.937.354,,"19,85%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.107,11,73,1.023,-,
cedo3,"24,99","22,00","39,00",-,"-9,62%",ON,"0,000",0,"5,00","5,00",12,0,1,248.620.000,"0,0000","0,0000","0,00%","0,0000","0,00%",900.529.000,414.100.000,380.596.000,7.127.000,373.469.000,234.917.793,608.386.793,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
cedo4,"21,50","21,06","31,42",-,"-19,39%",PN,"0,000",0,"5,00","5,00",34,966,1,248.620.000,"0,0000","0,0000","0,00%","0,0000","0,00%",900.529.000,414.100.000,380.596.000,7.127.000,373.469.000,234.917.793,608.386.793,Nível 1,"61,31%",Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,2.227,4,28,2.195,-,
ceeb3,"37,99","35,80","41,01","7,42","0,90%",ON,"0,000",0,"5,00","5,00",2,0,1,6.957.000.000,"4,5632","2,8207","38,19%","0,0000","38,19%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.455.164.811,25.985.164.811,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb5,"35,70","33,88","39,00","7,90","-2,49%",PNA,"0,000",0,"0,10","0,10",55,0,1,6.957.000.000,"2,0311","2,8207","38,88%","0,0000","38,88%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.455.164.811,25.985.164.811,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceeb6,"60,68",-,-,"4,41",-%,PNB,"0,000",0,"0,00","0,00",0,0,0,6.957.000.000,"4,5409","2,6784","41,02%","0,0000","41,02%",28.935.000.000,5.125.000.000,14.297.000.000,767.000.000,13.530.000.000,12.455.164.811,25.985.164.811,,"1,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,2.999,99,201,2.699,-,
ceed3,"13,99","11,22","24,28",-,"-42,38%",ON,"0,000",0,"5,00","5,00",2,0,1,-3.682.993.000,,,%,,%,7.361.389.000,2.153.043.000,4.767.260.000,496.549.000,4.270.711.000,955.872.195,5.226.583.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
ceed4,"20,00","20,00","25,00",-,"0,00%",PN,"0,000",0,"2,00","2,00",4,0,1,-3.682.993.000,,,%,,%,7.361.389.000,2.153.043.000,4.767.260.000,496.549.000,4.270.711.000,955.872.195,5.226.583.195,,"4,88%",Utilidade Pública,Energia Elétrica,Energia Elétrica,586,0,210,376,-,
cegr3,"56,01","56,01","70,00","2,16","-16,13%",ON,"0,000",0,"4,00","4,00",2,0,1,1.349.113.000,"0,7551","1,2113","60,41%","0,0000","60,41%",4.660.577.000,1.283.657.000,1.154.040.000,540.424.000,613.616.000,14.542.309.369,15.155.925.369,,"0,16%",Utilidade Pública,Gás,Gás,159,6,11,142,-,
