Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
MATD3,MATD3,"3,95",ON NM,13/12/2024,MATER DEI ON NM,"3,93",Serv.Méd.Hospit. Análises e Diagnósticos,"8,46",Serv.Méd.Hospit. Análises e Diagnósticos,2.960.700,1.363.370.000,30/09/2024,2.063.590.000,345.158.000,"-0,50%","-4,20","-0,94","-4,36%","0,93","4,27","-11,24%","3,42","30,9%","-49,53%","0,60","17,5%","-52,07%","0,31","-13,2%","16,71%","1,23","9,0%","-46,18%","-1,00","11,3%","-19,64%","2,1%","-22,0%","0,00%","4,07","3,53","0,00%","5,17","0,99",,"21,7%","0,52",4.413.600.000,1.456.130.000,755.914.000,700.217.000,1.544.530.000,1.473.270.000,570.822.000,93.646.000,75.366.000,,,,,,,,,,,,,,,,,,
MBLY3,MBLY3,"1,59",ON NM,13/12/2024,MOBLY ON NM,"1,59",Programas e Serviços,"3,08",Programas e Serviços,878.553,195.194.000,30/09/2024,190.397.000,122.763.000,"-1,24%","-2,44","-0,65","-18,88%","0,47","3,36","-24,29%","-2,17","44,5%","-29,65%","0,34","-15,6%","-21,67%","0,29","-13,9%","-32,33%","1,02","-13,5%","-38,52%","2,83","-15,1%","-81,52%","0,0%","-19,4%","0,00%","-7,62","2,45","0,00%","-2,12","0,04",,"-7,4%","0,86",665.990.000,16.140.000,20.937.000,-4.797.000,322.379.000,412.502.000,150.917.000,-19.422.000,-22.422.000,,,,,,,,,,,,,,,,,,
MDIA3,MDIA3,"21,22",ON NM,13/12/2024,M.DIASBRANCO ON NM,"21,22",Alimentos Processados,"41,54",Alimentos Diversos,25.637.900,7.193.580.000,30/09/2024,7.233.550.000,339.000.000,"-1,30%","8,87","2,39","-4,46%","0,92","23,15","-9,51%","6,83","35,2%","-41,90%","0,72","10,6%","-44,80%","0,57","8,2%","9,37%","1,98","8,3%","50,56%","6,08","11,4%","-24,73%","2,8%","10,3%","-9,19%","5,10","2,52","-15,15%","6,86","0,27",,"10,8%","0,78",12.690.500.000,2.142.120.000,2.102.150.000,39.970.000,6.024.380.000,7.849.490.000,2.403.550.000,187.994.000,124.592.000,,,,,,,,,,,,,,,,,,
MDNE3,MDNE3,"11,53",ON NM,13/12/2024,MOURA DUBEUX ON NM,"9,72",Construção Civil,"15,94",Incorporações,10.516.800,979.001.000,30/09/2024,1.043.320.000,84.909.000,"-0,60%","4,08","2,83","-6,34%","0,63","18,30","-22,66%","3,56","34,4%","-0,88%","0,66","18,5%","-9,73%","0,25","16,1%","129,43%","0,84","6,9%","-0,51%","-1,67","8,0%","-49,66%","5,6%","15,5%","-38,02%","3,65","2,71","0,00%","3,79","0,31",,"35,1%","0,37",3.982.610.000,479.688.000,415.366.000,64.322.000,1.847.840.000,1.553.810.000,501.746.000,93.600.000,89.160.000,,,,,,,,,,,,,,,,,,
MEAL3,MEAL3,"1,07",ON NM,13/12/2024,IMC S/A ON NM,"1,07",Hoteis e Restaurantes,"2,28",Restaurante e Similares,570.916,306.416.000,30/09/2024,658.068.000,286.370.000,"-2,73%","-2,93","-0,37","-15,08%","0,30","3,60","-22,46%","-2,02","33,4%","-44,85%","0,14","-7,1%","-45,96%","0,12","-4,9%","-29,29%","-7,04","-5,8%","15,23%","-0,26","-6,6%","-42,28%","0,0%","-10,1%","-49,88%","4,80","0,91","32,70%","-4,33","0,51",,"15,3%","0,82",2.619.220.000,527.344.000,175.692.000,351.652.000,423.740.000,1.032.000.000,601.132.000,-4.812.980,-12.814.000,,,,,,,,,,,,,,,,,,
MEDI3,MEDI3,"11,55",ON NM,10/06/2010,MEDIAL SAUDE ON NM,"0,00",Serv.Méd.Hospit. Análises e Diagnósticos,"0,00",Serv.Méd.Hospit. Análises e Diagnósticos,0,805.497.000,31/03/2010,584.096.000,69.740.000,"0,00%","-7,52","-1,54","0,00%","1,89","6,11","0,00%","-9,11","20,7%","0,00%","0,37","-4,1%",,"0,82","-5,0%",,"-10,02","-9,0%",,"-3,31","-12,3%",,"0,0%","-25,1%",,"-6,61","0,79",,"-6,61","0,02",,"13,0%","2,20",977.974.000,7.786.000,229.187.000,-221.401.000,308.123.000,426.164.000,545.056.000,18.611.000,632.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MEGA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MELK3,MELK3,"3,88",ON NM,13/12/2024,MELNICK ON NM,"3,35",Construção Civil,"4,77",Incorporações,2.073.010,800.325.000,30/09/2024,631.851.000,206.269.000,"5,15%","9,62","0,40","13,78%","0,66","5,85","6,59%","8,47","22,7%","-4,77%","0,79","9,3%","-15,33%","0,32","14,5%","69,18%","0,61","3,7%","-11,02%","0,90","4,8%","-45,60%","5,3%","6,9%","-8,85%","6,39","2,76","0,00%","6,69","0,29",,"12,2%","0,40",2.520.080.000,343.787.000,512.261.000,-168.474.000,2.072.870.000,1.206.090.000,245.563.000,32.834.000,35.574.000,,,,,,,,,,,,,,,,,,
MEND5,MEND5,"6,50",PNA,10/01/2020,MENDES JUNIOR ENGENHARIA S/A PNA,"0,00",,"0,00",,0,67.008.500,30/09/2024,13.344.300.000,10.309.000,"0,00%","-0,06","-115,79","0,00%","0,00","-1.626,40","0,00%","-0,07","75,1%","0,00%","40,88","-60.137,7%","0,00%","0,07","-72.830,5%","0,00%","-0,02","-104,6%","0,00%","0,00","-104,9%","0,00%","0,0%","7,1%","-26,14%","-13,54","0,00","-0,23%","-13,54","-0,79",,"8,9%","0,00",942.704.000,13.277.300.000,7.000,13.277.300.000,6.355.000,-16.766.600.000,413.000,369.000,-248.031.000,,,,,,,,,,,,,,,,,,
MEND6,MEND6,"9,50",PNB,10/01/2020,MENDES JUNIOR ENGENHARIA S/A PNB,"0,00",,"0,00",,0,97.935.500,30/09/2024,13.375.300.000,10.309.000,"0,00%","-0,08","-115,79","0,00%","-0,01","-1.626,40","0,00%","-0,10","75,1%","0,00%","59,75","-60.137,7%","0,00%","0,10","-72.830,5%","0,00%","-0,03","-104,6%","0,00%","-0,01","-104,9%","0,00%","0,0%","7,1%","-29,37%","-13,58","0,00","110,49%","-13,57","-0,79",,"8,9%","0,00",942.704.000,13.277.300.000,7.000,13.277.300.000,6.355.000,-16.766.600.000,413.000,369.000,-248.031.000,,,,,,,,,,,,,,,,,,
MERC3,MERC3,"15,28",ON,27/06/2023,MERCANTIL BRASIL ON,"0,00",Intermediários Financeiros,"0,00",Soc. Crédito e Financiamento,0,275.193.000,30/09/2024,-,18.010.000,"0,00%","14,03","1,09","0,00%","1,06","14,39","0,00%",-,-,"0,00%",-,-,"0,00%",-,"0,0%","1,13%",-,"0,0%","-39,56%",-,-,"2,84%","3,1%","7,6%","247,54%",-,-,"43,72%",-,-,,"-1,0%",-,521.031.000,,,,,259.250.000,,,7.285.000,,,,,,,0,0,16.445.000,2.125.000,,,,,,,,
MERC4,MERC4,"9,10",PN,28/11/2024,MERCANTIL BRASIL PN,"6,90",Intermediários Financeiros,"11,42",Soc. Crédito e Financiamento,1.627,163.891.000,30/09/2024,-,18.010.000,"0,00%","8,35","1,09","0,00%","0,63","14,39","4,60%",-,-,"36,49%",-,-,"29,11%",-,"0,0%","4,49%",-,"0,0%","-27,95%",-,-,"-3,13%","5,8%","7,6%","-15,18%",-,-,"111,25%",-,-,,"-1,0%",-,521.031.000,,,,,259.250.000,,,7.285.000,,,,,,,0,0,16.445.000,2.125.000,,,,,,,,
MGEL3,MGEL3,"25,00",ON,11/03/2011,MANGELS ON,"0,00",Siderurgia e Metalurgia,"0,00",Artefatos de Ferro e Aço,0,144.580.000,30/09/2024,712.547.000,5.783.210,"0,00%","-173,57","-0,14","0,00%","6,25","4,00","0,00%","2,09","12,4%","0,00%","0,16","7,5%",,"0,19","-0,1%",,"0,87","9,1%",,"-0,40","10,5%",,"0,0%","-3,6%",,"7,87","1,78",,"10,29","27,50",,"13,8%","1,22",759.194.000,635.793.000,67.826.000,567.967.000,378.792.000,23.116.000,259.860.000,20.273.000,7.510.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MGEL4,MGEL4,"6,99",PN N1,13/12/2024,MANGELS PN N1,"6,12",Siderurgia e Metalurgia,"18,77",Artefatos de Ferro e Aço,13.645,40.424.700,30/09/2024,608.392.000,5.783.210,"7,37%","-48,53","-0,14","6,72%","1,75","4,00","-9,10%","0,58","12,4%","-49,35%","0,04","7,5%","-47,44%","0,05","-0,1%","12,52%","0,24","9,1%","-19,59%","-0,11","10,5%","76,05%","0,0%","-3,6%","0,48%","6,72","1,78","64,55%","8,79","27,50",,"13,8%","1,22",759.194.000,635.793.000,67.826.000,567.967.000,378.792.000,23.116.000,259.860.000,20.273.000,7.510.000,,,,,,,,,,,,,,,,,,
MGLU3,MGLU3,"8,20",ON NM,13/12/2024,MAGAZ LUIZA ON NM,"8,20",Comércio,"24,14",Eletrodomésticos,269.081.000,6.059.760.000,30/09/2024,9.094.210.000,738.995.000,"-2,15%","16,55","0,50","-9,19%","0,55","14,97","-11,16%","3,41","30,6%","-63,80%","0,16","4,7%","-61,79%","0,17","1,0%","-21,17%","1,76","5,0%","-62,05%","-0,88","7,2%","-71,04%","0,0%","3,3%","110,07%","2,94","1,24","105,96%","5,11","0,44",,"8,6%","1,06",35.703.900.000,4.842.140.000,1.807.690.000,3.034.450.000,17.745.200.000,11.064.900.000,9.001.540.000,403.164.000,102.363.000,,,,,,,,,,,,,,,,,,
MILK33,MILK33,"0,30",DR3,24/09/2013,Laep DR3 DR3,"0,00",,"0,00",,0,12.861.600,31/03/2013,32.035.600,42.872.000,"0,00%","-0,02","-19,88","0,00%","-0,02","-12,04","0,00%","-0,04","6,0%","0,00%","0,08","-176,8%",,"0,03","-508,1%",,"-0,08","-65,8%",,"-0,02","-70,9%",,"0,0%","165,1%",,"-0,12","0,50",,"-0,11","-0,04",,"-42,0%","0,37",450.753.000,19.384.000,210.000,19.174.000,161.892.000,-516.285.000,28.139.000,-103.167.000,-102.482.000,"0,00%","0,00%","0,00%","0,00%","0,00%","-42,86%",,,,,,,,,,,,
MILS3,MILS3,"8,87",ON NM,13/12/2024,MILLS ON NM,"8,82",Diversos,"13,57",Aluguel de carros,12.175.600,2.077.160.000,30/09/2024,3.054.100.000,234.178.000,"-0,11%","7,16","1,24","-5,24%","1,42","6,25","-12,70%","4,00","62,9%","-30,02%","1,38","34,4%","-32,69%","0,58","19,2%","21,48%","3,04","14,5%","83,97%","-2,46","19,0%","6,60%","5,5%","19,8%","-41,15%","4,10","2,15","145,89%","5,88","1,13",,"29,1%","0,42",3.588.240.000,1.652.220.000,675.280.000,976.943.000,1.279.150.000,1.463.110.000,419.530.000,133.288.000,70.777.000,,,,,,,,,,,,,,,,,,
MLAS3,MLAS3,"1,14",ON NM,13/12/2024,MULTILASER ON NM,"1,14",Computadores e Equipamentos,"2,60",Computadores e Equipamentos,3.535.640,935.415.000,30/09/2024,820.602.000,820.539.000,"-2,56%","-2,10","-0,54","-10,24%","0,30","3,77","-25,00%","-2,08","14,7%","-43,56%","0,29","-13,7%","-45,45%","0,18","-13,6%","-48,14%","0,39","-8,7%","-50,57%","0,55","-12,6%","-35,52%","0,0%","-14,4%","0,00%","-2,09","2,81","0,00%","-1,83","0,20",,"-10,6%","0,64",5.137.100.000,625.086.000,739.899.000,-114.813.000,3.746.030.000,3.089.550.000,809.909.000,-43.661.000,1.484.000,,,,,,,,,,,,,,,,,,
MLFT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLFT4,MLFT4,"22,39",PN,31/01/2018,IGUATEMI S.A PN,"22,39",Exploração de Imóveis,"22,85",Exploração de Imóveis,0,47.110.700.000,30/09/2024,49.016.100.000,2.104.090.000,"0,00%","124,51","0,18","0,00%","11,05","2,03","0,00%","72,81","66,5%","1,11%","39,37","54,1%",,"5,63","31,7%",,"37,49","7,7%",,"-22,49","9,6%",,"0,0%","8,9%",,"58,99","2,69","0,00%","75,75","0,82",,"16,2%","0,14",8.360.860.000,3.490.880.000,1.585.460.000,1.905.420.000,2.002.090.000,4.263.750.000,307.330.000,170.319.000,101.175.000,"17,12%","175,57%","-6,47%","-37,28%","-24,56%",,,,,,,,,,,,,
MLPA12,MLPA12,"40,00",PN,31/10/2007,MELHORAMENTOS PAPEIS PN,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,187.680,30/09/2009,-30.983.300,4.692.000,"0,00%","0,01","4.287,51","0,00%","0,00","9.500,85","0,00%","0,01","35,4%","0,00%","0,00","6,7%",,"0,00","8,9%",,-,"17,9%",,-,-,,"0,0%","45,1%",,"-2,06",-,,"-2,06",-,,"-7,5%","2,69",83.923.000,0,31.171.000,-31.171.000,31.240.000,44.578.000,0,-552.000,120.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MLPA3,MLPA3,"0,00",ON,30/12/1899,MELHORAMENTOS PAPEIS ON,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,0,30/09/2009,-31.171.000,4.692.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"35,4%","0,00%",-,"6,7%",,-,"8,9%",,-,"17,9%",,-,-,,"0,0%","45,1%",,"-2,08",-,,"-2,08",-,,"-7,5%","2,69",83.923.000,0,31.171.000,-31.171.000,31.240.000,44.578.000,0,-552.000,120.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MLPA4,MLPA4,"45,00",PN,11/04/2008,MELHORAMENTOS PAPEIS PN,"0,00",Madeira e Papel,"0,00",Papel e Celulose,0,211.140,30/09/2009,-30.959.900,4.692.000,"0,00%","0,01","4.287,51","0,00%","0,00","9.500,85","0,00%","0,01","35,4%","0,00%","0,00","6,7%",,"0,00","8,9%",,-,"17,9%",,-,-,,"0,0%","45,1%",,"-2,06",-,,"-2,06",-,,"-7,5%","2,69",83.923.000,0,31.171.000,-31.171.000,31.240.000,44.578.000,0,-552.000,120.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MMAQ3,MMAQ3,"0,00",ON,30/12/1899,MINASMÁQUINAS S/A ON,"0,00",Comércio,"0,00",Material de Transporte,0,0,30/09/2024,-1.989.000,45.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"6,5%","0,00%",-,"-1,6%",,-,"2,7%",,-,"-3,1%",,-,"-6,2%",,"0,0%","11,8%",,"0,16","1,51",,"0,10","0,27",,"27,1%","1,93",653.225.000,75.878.000,77.867.000,-1.989.000,551.044.000,281.668.000,380.383.000,1.733.000,11.609.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MMAQ4,MMAQ4,"200,06",PN,10/12/2003,MINASMÁQUINAS S/A PN,"0,00",Comércio,"0,00",Material de Transporte,0,9.002.700,30/09/2024,7.013.700,45.000,"0,00%","0,27","741,36","0,00%","0,03","6.259,29","0,00%","-0,45","6,5%","0,00%","0,01","-1,6%",,"0,01","2,7%",,"0,05","-3,1%",,"0,05","-6,2%",,"0,0%","11,8%",,"-0,58","1,51",,"-0,35","0,27",,"27,1%","1,93",653.225.000,75.878.000,77.867.000,-1.989.000,551.044.000,281.668.000,380.383.000,1.733.000,11.609.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MMXM3,MMXM3,"14,00",ON NM,19/05/2021,MMX MINER ON NM,"14,00",Mineração,"37,20",Minerais Metálicos,0,90.832.000,31/03/2021,360.503.000,6.488.000,"0,00%","-2,17","-6,46","0,00%","-0,11","-129,88","0,00%","4,70",-,"-19,40%",-,-,,"0,71","0,0%",,"-0,10","15,1%","0,00%","-0,09","25,9%","-17,65%","0,0%","5,0%","566,67%","18,64","0,01","18,60%","18,64","-0,32",,"-28,5%",-,128.006.000,269.958.000,287.000,269.671.000,7.224.000,-842.661.000,0,-2.124.000,-29.728.000,"-27,36%","-46,67%",,,,,,,,,,,,,,,,
MNDL3,MNDL3,"16,48",ON,13/12/2024,MUNDIAL S/A ON,"9,75","Tecidos, Vestuário e Calçados","18,00",Acessórios,18.876,163.498.000,30/09/2024,631.062.000,9.921.000,"3,00%","94,29","0,17","-8,44%","1,04","15,82","4,17%","1,50","39,1%","48,12%","0,18","11,7%","25,58%","0,12","0,2%","34,59%","-1,12","7,7%","11,62%","-0,23","8,3%","39,76%","0,0%","1,1%","-28,84%","5,07","0,79","30,11%","5,79","3,00",,"16,2%","0,66",1.413.200.000,470.257.000,2.693.000,467.564.000,556.554.000,156.921.000,250.591.000,24.819.000,5.190.000,,,,,,,,,,,,,,,,,,
MNDL4,MNDL4,"0,38",PN,01/03/2012,MUNDIAL S/A PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Acessórios,0,3.769.980,30/09/2024,471.334.000,9.921.000,"0,00%","2,17","0,17","0,00%","0,02","15,82","0,00%","0,03","39,1%","0,00%","0,00","11,7%",,"0,00","0,2%",,"-0,03","7,7%",,"-0,01","8,3%",,"0,0%","1,1%",,"3,79","0,79",,"4,33","3,00",,"16,2%","0,66",1.413.200.000,470.257.000,2.693.000,467.564.000,556.554.000,156.921.000,250.591.000,24.819.000,5.190.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MNPR3,MNPR3,"21,84",ON,13/12/2024,MINUPAR ON,"10,20",Alimentos Processados,"22,89",Carnes e Derivados,42.761,155.064.000,30/09/2024,154.854.000,7.100.000,"-0,73%","47,89","0,46","12,06%","-0,49","-44,96","9,25%","3,49","23,3%","18,05%","0,46","13,2%","15,01%","0,44","1,0%","207,78%","-0,40","12,7%","-3,44%","-0,33","13,5%","-8,71%","0,0%","-1,0%","18,64%","2,91","0,34","158,77%","3,49",-,,"8,8%","0,96",350.745.000,0,210.000,-210.000,194.459.000,-319.189.000,87.292.000,15.960.000,7.616.000,,,,,,,,,,,,,,,,,,
MNPR4,MNPR4,"4,63",PN,11/12/2007,MINUPAR PN,"0,00",Alimentos Processados,"0,00",Carnes e Derivados,0,32.873.000,30/09/2024,32.663.000,7.100.000,"0,00%","10,15","0,46","0,00%","-0,10","-44,96","0,00%","0,74","23,3%","0,00%","0,10","13,2%",,"0,09","1,0%",,"-0,09","12,7%",,"-0,07","13,5%",,"0,0%","-1,0%",,"0,61","0,34",,"0,74",-,,"8,8%","0,96",350.745.000,0,210.000,-210.000,194.459.000,-319.189.000,87.292.000,15.960.000,7.616.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MNSA3,MNSA3,"0,42",ON,04/01/2006,MANASA ON,"0,00",,"0,00",,0,0,31/12/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"66,8%","0,00%",-,"-208,1%",,-,"-362,7%",,-,"-10,6%",,-,"-13,5%",,"0,0%","145,7%",,-,"3,63",,-,"-6,52",,"-41,1%","0,05",71.517.000,59.335.000,12.346.000,46.989.000,17.142.000,-9.105.000,1.185.000,-2.978.000,-7.097.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MNSA4,MNSA4,"0,47",PN,23/03/2006,MANASA PN,"0,00",,"0,00",,0,0,31/12/2005,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"66,8%","0,00%",-,"-208,1%",,-,"-362,7%",,-,"-10,6%",,-,"-13,5%",,"0,0%","145,7%",,-,"3,63",,-,"-6,52",,"-41,1%","0,05",71.517.000,59.335.000,12.346.000,46.989.000,17.142.000,-9.105.000,1.185.000,-2.978.000,-7.097.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
MOAR3,MOAR3,"411,00",ON,12/11/2024,MONTEIRO ARANHA ON,"380,98",Holdings Diversificadas,"411,00",Holdings Diversificadas,1.886,5.035.160.000,30/09/2024,4.110.960.000,12.251.000,"0,00%","25,56","16,08","0,00%","3,34","123,07","0,00%","-196,12",-,"6,87%",-,-,"6,87%","1,74","0,0%","-13,34%","3,79","-0,9%","24,93%","20,34","-2,0%","117,70%","8,4%","13,1%","36,56%","-166,39","5,29","10,89%","-160,12","0,44",,"-98,0%",-,2.900.000.000,667.986.000,1.592.190.000,-924.199.000,1.639.850.000,1.507.750.000,0,-6.022.000,-22.850.000,,,,,,,,,,,,,,,,,,
MODL11,MODL11,"8,46",UNT N2,16/09/2022,MODALMAIS UNT N2,"0,00",Intermediários Financeiros,"0,00",Bancos,0,1.985.840.000,31/03/2023,-,704.200.000,"0,00%","-21,05","-0,40","0,00%","1,72","4,92","0,00%",-,-,"0,00%",-,-,"0,00%",-,"0,0%","14,01%",-,"0,0%","-19,96%",-,-,"-41,08%","0,0%","-8,2%","0,00%",-,-,"0,00%",-,-,,"-62,4%",-,7.607.120.000,,,,,1.154.890.000,,,-86.887.000,,,,,,,3.931.420.000,1.453.960.000,-18.431.000,21.008.000,,,,,,,,
MODL3,MODL3,"3,08",ON N2,30/06/2023,MODALMAIS ON N2,"1,49",Intermediários Financeiros,"3,23",Bancos,0,2.168.940.000,31/03/2023,-,704.200.000,"0,00%","-22,99","-0,13","0,00%","1,88","1,64","0,00%",-,-,"25,24%",-,-,"0,00%",-,"0,0%","40,54%",-,"0,0%","-44,66%",-,-,"-67,00%","0,7%","-8,2%","0,00%",-,-,"0,00%",-,-,,"-62,4%",-,7.607.120.000,,,,,1.154.890.000,,,-86.887.000,,,,,,,3.931.420.000,1.453.960.000,-18.431.000,21.008.000,,,,,,,,
MODL4,MODL4,"2,72",PN N2,16/09/2022,MODALMAIS PN N2,"0,00",Intermediários Financeiros,"0,00",Bancos,0,1.915.420.000,31/03/2023,-,704.200.000,"0,00%","-20,30","-0,13","0,00%","1,66","1,64","0,00%",-,-,"0,00%",-,-,"0,00%",-,"0,0%","241,91%",-,"0,0%","-15,65%",-,-,"-49,32%","0,0%","-8,2%","0,00%",-,-,"0,00%",-,-,,"-62,4%",-,7.607.120.000,,,,,1.154.890.000,,,-86.887.000,,,,,,,3.931.420.000,1.453.960.000,-18.431.000,21.008.000,,,,,,,,
MOSI3,MOSI3,"8,24",ON NM,18/03/2022,MOSAICO SA ON NM,"7,24",Programas e Serviços,"15,03",Programas e Serviços,0,1.043.150.000,30/09/2021,499.890.000,126.596.000,"0,00%","32,29","0,26","0,00%","1,56","5,30","0,00%","89,69","89,5%","-46,63%","4,76","5,3%",,"1,45","14,7%",,"1,89","1,6%","-3,85%","1,90","8,1%","-78,03%","0,0%","4,8%","0,00%","24,91","13,30","0,00%","42,98","0,00",,-,"0,31",717.855.000,1.052.000,544.311.000,-543.259.000,595.881.000,670.337.000,50.152.000,-2.175.000,2.147.000,"0,00%","0,00%",,,,,,,,,,,,,,,,
MOVI3 ,MOVI3,"4,21",ON NM,13/12/2024,MOVIDA ON NM,"4,21",Diversos,"12,35",Aluguel de carros,39.721.600,1.525.290.000,30/09/2024,16.418.400.000,362.302.000,"-6,44%","-3,64","-1,16","-19,81%","0,57","7,34","-35,53%","0,77","25,2%","-62,48%","0,12","15,6%","-64,59%","0,05","-3,3%","57,79%","-10,53","7,0%","-46,77%","-0,08","9,5%","-21,72%","0,0%","-15,8%","9,17%","3,61","0,98","114,35%","8,26","7,10",,"35,7%","0,45",28.574.200.000,18.868.900.000,3.975.720.000,14.893.200.000,7.129.670.000,2.658.220.000,3.775.860.000,757.970.000,78.224.000,,,,,,,,,,,,,,,,,,
MPLU3,MPLU3,"26,80",ON NM,22/04/2019,MULTIPLUS ON NM,"24,66",,"26,99",,0,4.348.220.000,31/12/2018,3.242.460.000,162.247.000,"0,00%","12,20","2,20","0,00%","17,37","1,54","0,00%","10,34","95,3%","7,63%","6,88","66,5%",,"2,68","56,4%",,"50,65","25,9%",,"66,01","129,6%",,"0,0%","142,4%",,"7,28","1,06","6,56%","7,71",-,,"-18,9%","0,39",1.624.610.000,0,1.105.760.000,-1.105.760.000,1.440.200.000,250.279.000,213.527.000,159.937.000,119.535.000,"-22,83%","13,44%","-0,97%","25,64%","14,82%",,,,,,,,,,,,,
MRFG3,MRFG3,"16,64",ON NM,13/12/2024,Marfrig ON NM,"7,30",Alimentos Processados,"17,91",Carnes e Derivados,144.327.000,14.743.000.000,30/09/2024,53.439.400.000,886.000.000,"-1,98%","64,40","0,26","3,45%","2,74","6,08","23,60%","2,89","12,7%","103,12%","0,11","3,6%","100,18%","0,11","0,9%","12,12%","1,46","3,8%","-51,75%","-0,26","5,3%","73,06%","17,4%","4,3%","46,28%","4,42","1,23","76,28%","10,47","10,88",,"23,6%","1,04",134.859.000.000,58.546.700.000,19.850.400.000,38.696.300.000,54.567.000.000,5.383.430.000,39.060.200.000,1.966.280.000,79.141.000,,,,,,,,,,,,,,,,,,
MRSA3B,MRSA3B,"29,00",ON MB,13/12/2024,MRS LOGÍSTICA S/A ON MB,"22,46",Transporte,"32,99",Transporte Ferroviário,2.597,9.801.330.000,30/09/2024,13.578.800.000,337.977.000,"3,57%","6,88","4,21","3,57%","1,30","22,24","-3,33%","3,62","45,8%","23,28%","1,36","37,5%","21,72%","0,54","19,8%","-3,37%","13,48","15,0%","-31,99%","-1,38","17,8%","8,26%","0,0%","18,9%","83,48%","3,68","1,27","256,50%","5,02","0,80",,"20,9%","0,40",18.043.700.000,5.979.860.000,2.202.350.000,3.777.500.000,3.407.120.000,7.515.520.000,1.916.690.000,696.145.000,459.125.000,,,,,,,,,,,,,,,,,,
MRSA5B,MRSA5B,"29,90",PNA MB,13/12/2024,MRS LOGÍSTICA S/A PNA MB,"21,33",Transporte,"30,00",Transporte Ferroviário,1.041,10.105.500.000,30/09/2024,13.883.000.000,337.977.000,"3,10%","7,10","4,21","3,10%","1,34","22,24","6,79%","3,74","45,8%","31,24%","1,40","37,5%","34,08%","0,56","19,8%","7,08%","13,90","15,0%","-50,67%","-1,42","17,8%","54,48%","3,0%","18,9%","218,13%","3,77","1,27","82,33%","5,13","0,80",,"20,9%","0,40",18.043.700.000,5.979.860.000,2.202.350.000,3.777.500.000,3.407.120.000,7.515.520.000,1.916.690.000,696.145.000,459.125.000,,,,,,,,,,,,,,,,,,
