Ticker,Valor atual,Min. 52 semanas,Máx. 52 semanas,Dividend Yield,Valorização (12m),Tipo,PART. IBOV,MERCADO DE OPÇÕES,TOMADOR (média),DOADOR (média),Nº DE AÇÕES ALUGADAS (dia),VOLUME (dia),Nº DE CONTRATOS,,Ano passado,Ano atual,Comparação,Provisionado,Comparação + Provisionado,Ativos,Ativo circulante,Dívida bruta,Disponibilidade,Dívida líquida,Valor de mercado,Valor de firma,Segmento de listagem,Free Float,Setor de Atuação,Subsetor de Atuação,Segmento de Atuação,Investidores,Institucional,Pessoa jurídica,Pessoa física,{helper},UNIT - Composição
ecpr4,"90,74",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,141.476.000,"0,0000","0,0000","0,00%","0,0000","0,00%",276.335.000,1.481.000,0,765.000,-765.000,171.908.947,171.143.947,,--%,Consumo Cíclico,Tecidos. Vestuário e Calçados,Fios e Tecidos,3.956,2,1.501,2.453,-,
eeel3,"294,77",-,-,-,-%,ON,"0,000",0,"2,00","0,50",11,3.300,1,2.454.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.745.581.000,1.750.948.000,3.386.677.000,792.486.000,2.594.191.000,2.840.511.500,5.434.702.500,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,2,1,1,0,-,
eeel4,"410,00",-,-,-,-%,PN,"0,000",0,"2,00","2,00",9,3.690,2,2.454.738.000,"0,0000","0,0000","0,00%","0,0000","0,00%",7.745.581.000,1.750.948.000,3.386.677.000,792.486.000,2.594.191.000,2.840.511.500,5.434.702.500,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,2,1,1,0,-,
egie3,"40,80","37,22","46,01","6,22","5,70%",ON,"0,484",176,"0,17","0,17",1.426.143,57.273.903,966,11.061.451.000,"2,7237","2,3620","13,28%","0,0000","13,28%",46.436.727.000,7.630.154.000,21.262.808.000,4.211.142.000,17.051.666.000,33.289.851.792,50.341.517.792,Novo Mercado,"31,28%",Utilidade Pública,Energia Elétrica,Energia Elétrica,262.336,1.122,8.166,253.048,-,
ektr3,"39,94","31,03","40,98","25,29","28,71%",ON,"0,000",0,"5,00","5,00",39,1.950,1,3.235.000.000,"4,9209","10,1005","105,26%","0,0000","105,26%",11.598.000.000,3.676.000.000,5.795.000.000,1.088.000.000,4.707.000.000,8.289.906.609,12.996.906.609,,"0,32%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.263,10,10,1.243,-,
ektr4,"45,35","29,31","45,46","24,50","49,18%",PN,"0,000",0,"2,00","2,00",2,81,1,3.235.000.000,"4,0201","11,1106","176,38%","0,0000","176,38%",11.598.000.000,3.676.000.000,5.795.000.000,1.088.000.000,4.707.000.000,8.289.906.609,12.996.906.609,,"0,32%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.263,10,10,1.243,-,
elek3,"19,11",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elek4,"36,99",-,-,-,-%,PN,"0,000",0,"3,10","3,00",200,5.554,1,226.327.000,"0,0000","0,0000","0,00%","0,0000","0,00%",563.726.000,331.946.000,223.761.000,65.985.000,157.776.000,905.051.916,1.062.827.916,,--%,Materiais Básicos,Químicos,Petroquímicos,3.467,0,612,2.855,-,
elet3,"39,03","33,40","43,98","1,03","13,03%",ON,"3,171",313,"0,03","0,03",1.608.201,67.335.376,242,114.230.126.000,"0,2209","0,4038","82,77%","0,0000","82,77%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,91.124.445.671,136.691.752.671,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elet5,"90,00","82,91","96,57",-,"8,55%",PNA,"0,000",0,"10,00","10,00",1,0,1,114.230.126.000,"2,0525","0,0000","100,00%","0,0000","100,00%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,91.124.445.671,136.691.752.671,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elet6,"42,88","36,08","47,08","4,25","16,02%",PNB,"0,530",164,"0,10","0,10",1.306.890,61.175.521,159,114.230.126.000,"1,4937","1,8231","22,05%","0,0000","22,05%",273.756.616.000,54.645.749.000,72.091.323.000,26.524.016.000,45.567.307.000,91.124.445.671,136.691.752.671,Nível 1,"97,35%",Utilidade Pública,Energia Elétrica,Energia Elétrica,145.747,1.390,9.466,134.891,-,
elmd3,"16,80","13,98","19,34","0,13","14,75%",ON,"0,000",0,"5,47","5,47",10.896,201.576,22,1.081.934.000,"0,0000","0,0217","0,00%","0,0000","0,00%",2.316.215.000,591.781.000,854.029.000,335.675.000,518.354.000,2.351.727.050,2.870.081.050,Novo Mercado,"47,13%",Comunicações,Mídia,Publicidade,1.652,66,9,1.577,-,
elpl3,"8,31",-,-,-,-%,ON,"0,000",0,"0,46","0,21",11.184,550.588,2,2.822.916.000,"0,0000","0,0000","0,00%","0,0000","0,00%",28.630.905.000,7.122.385.000,7.027.171.000,466.663.000,6.560.508.000,2.485.315.361,9.045.823.361,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,1,0,1,0,-,
emae3,"67,80","20,59","69,28","3,93","229,29%",ON,"0,000",0,"0,00","0,00",0,0,0,1.142.516.000,"1,8058","1,4841","17,81%","0,0000","17,81%",2.133.504.000,931.373.000,0,424.906.000,-424.906.000,1.873.792.452,1.448.886.452,,"15,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,30.574,13,235,30.326,-,
emae4,"39,42","38,79","82,33","7,44","-33,98%",PN,"0,000",0,"5,00","5,00",68,4.760,1,1.142.516.000,"1,9864","1,6325","17,81%","0,0000","17,81%",2.133.504.000,931.373.000,0,424.906.000,-424.906.000,1.873.792.452,1.448.886.452,,"15,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,30.574,13,235,30.326,-,
embr3,"46,40","17,37","51,93",-,"162,30%",ON,"1,557",258,"0,02","0,02",604.296,20.032.412,270,15.915.639.000,"0,0000","0,0000","0,00%","0,0000","0,00%",60.459.029.000,32.379.781.000,14.785.788.000,6.739.631.000,8.046.157.000,34.357.578.042,42.403.735.042,Novo Mercado,"99,21%",Bens Industriais,Material de Transporte,Material Aeronáutico e de Defesa,111.033,273,14.777,95.983,-,
enat3,"21,80","14,33","29,68",-,"25,36%",ON,"0,000",36,"0,02","0,02",162.106,4.709.179,30,4.174.495.000,"0,1500","0,0000","100,00%","0,0000","100,00%",12.848.879.000,5.563.309.000,6.202.029.000,4.992.134.000,1.209.895.000,5.785.005.265,6.994.900.265,,--%,Petróleo. Gás e Biocombustíveis,Petróleo. Gás e Biocombustíveis,Exploração. Refino e Distribuição,39.783,134,539,39.110,-,
enbr3,"24,08",-,-,-,-%,ON,"0,000",0,"1,97","1,97",3.192,0,23,11.128.505.000,"1,4200","0,0000","100,00%","0,0000","100,00%",34.148.421.000,8.490.158.000,12.456.100.000,2.714.750.000,9.741.350.000,13.994.459.653,23.735.809.653,,--%,Utilidade Pública,Energia Elétrica,Energia Elétrica,277.129,1.664,0,275.465,-,
enev3,"14,03","10,78","14,26",-,"29,19%",ON,"1,029",102,"0,05","0,05",5.210.431,66.797.725,202,14.970.656.000,"0,0000","0,0000","0,00%","0,0000","0,00%",44.522.425.000,5.022.944.000,19.528.826.000,1.700.096.000,17.828.730.000,25.440.164.070,43.268.894.070,Novo Mercado,"99,76%",Utilidade Pública,Energia Elétrica,Energia Elétrica,43.129,0,1.140,41.989,-,
engi11,"44,09","42,75","53,27","4,54","3,13%",,"0,661",102,"1,00","1,00",407.863,19.499.930,101,19.525.694.000,"1,5000","1,0000","33,33%","0,0000","33,33%",73.870.578.000,20.274.928.000,34.511.276.000,10.986.462.000,23.524.814.000,20.188.146.678,43.712.960.678,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,1 ON (ENGI3)
engi3,"13,19","12,92","19,17","3,03","-7,57%",ON,"0,000",0,"7,11","7,11",1.552,23.963,3,19.525.694.000,"0,3000","0,2000","33,33%","0,0000","33,33%",73.870.578.000,20.274.928.000,34.511.276.000,10.986.462.000,23.524.814.000,20.188.146.678,43.712.960.678,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,
engi4,"7,78","6,92","8,66","2,57","12,43%",PN,"0,000",0,"3,78","3,78",4.433,36.218,4,19.525.694.000,"0,3000","0,0000","100,00%","0,0000","100,00%",73.870.578.000,20.274.928.000,34.511.276.000,10.986.462.000,23.524.814.000,20.188.146.678,43.712.960.678,Nível 2,"71,29%",Utilidade Pública,Energia Elétrica,Energia Elétrica,22.371,1.108,528,20.735,-,
enju3,"1,32","1,22","2,78",-,"-10,81%",ON,"0,000",20,"1,43","1,43",1.700,2.686,1,324.577.000,,,%,,%,441.355.000,256.783.000,0,209.645.000,-209.645.000,270.623.747,60.978.747,Novo Mercado,"64,97%",Tecnologia da Informação,Programas e Serviços,Programas e Serviços,37.748,268,268,37.212,-,
enma3b,"50,49",-,-,-,-%,,"0,000",0,"5,75","3,31",10,487,1,3.821.961.000,"2,7900","0,0000","100,00%","0,0000","100,00%",10.109.692.000,2.817.586.000,3.534.638.000,1.138.103.000,2.396.535.000,-,-,,"1,49%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.496,22,27,1.447,-,
enma6b,"83,99",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,3.821.961.000,"2,7900","0,0000","100,00%","0,0000","100,00%",10.109.692.000,2.817.586.000,3.534.638.000,1.138.103.000,2.396.535.000,-,-,,"1,49%",Utilidade Pública,Energia Elétrica,Energia Elétrica,1.496,22,27,1.447,-,
enmt3,"85,05","52,45","85,50","1,53","52,56%",ON,"0,000",0,"3,97","3,97",76,0,4,3.811.244.000,"1,6748","1,3050","22,08%","0,0000","22,08%",13.394.439.000,3.607.004.000,5.419.207.000,1.071.693.000,4.347.514.000,18.040.192.644,22.387.706.644,,"2,31%",Utilidade Pública,Energia Elétrica,Energia Elétrica,317,17,59,241,-,
enmt4,"81,00","48,15","85,00","1,61","31,49%",PN,"0,000",0,"3,00","3,00",100,5.900,1,3.811.244.000,"1,6748","1,3050","22,08%","0,0000","22,08%",13.394.439.000,3.607.004.000,5.419.207.000,1.071.693.000,4.347.514.000,18.040.192.644,22.387.706.644,,"2,31%",Utilidade Pública,Energia Elétrica,Energia Elétrica,317,17,59,241,-,
epar3,"5,45","5,45","16,87","52,72","-65,74%",ON,"0,000",0,"5,03","5,03",2.135,17.656,2,76.840.000,"0,0000","0,2486","0,00%","0,0000","0,00%",97.711.000,27.879.000,0,5.279.000,-5.279.000,80.990.096,75.711.096,,"12,92%",Financeiro e Outros,Holdings Diversificadas,Holdings Diversificadas,941,0,12,929,-,
eqpa3,"6,05","5,64","7,80",-,"5,22%",ON,"0,000",0,"10,00","10,00",100,794,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,13.374.205.428,16.281.897.428,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa5,"8,14","6,49","9,19",-,"17,12%",PNA,"0,000",0,"5,00","5,00",58,0,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,13.374.205.428,16.281.897.428,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa6,"8,00","6,87","8,34",-,"14,78%",PNB,"0,000",0,"5,00","5,00",1,0,1,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,13.374.205.428,16.281.897.428,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqpa7,"8,24","6,58","8,24",-,"25,23%",PN,"0,000",0,"0,00","0,00",0,0,0,4.299.201.000,"0,2726","0,0000","100,00%","0,0000","100,00%",15.323.138.000,5.177.070.000,4.880.749.000,1.973.057.000,2.907.692.000,13.374.205.428,16.281.897.428,,"2,01%",Utilidade Pública,Energia Elétrica,Energia Elétrica,4.035,28,200,3.807,-,
eqtl3,"32,70","28,62","35,83","1,38","9,11%",ON,"1,852",188,"0,05","0,05",1.532.871,50.339.484,1.256,22.466.623.000,"0,3500","0,4500","28,57%","0,0000","28,57%",105.098.408.000,27.800.747.000,47.537.784.000,11.977.381.000,35.560.403.000,38.296.677.627,73.857.080.627,Novo Mercado,"99,91%",Utilidade Pública,Energia Elétrica,Energia Elétrica,47.761,333,1.728,45.700,-,
espa3,"0,97","0,88","1,41",-,"-20,49%",ON,"0,000",1,"1,47","1,47",209.495,215.780,20,864.992.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.212.872.000,948.757.000,854.434.000,172.213.000,682.221.000,350.580.374,1.032.801.374,Novo Mercado,"52,17%",Consumo não Cíclico,Produtos de Uso Pessoal e de Limpeza,Produtos de Uso Pessoal,23.071,301,301,22.469,-,
estr3,"7,60","7,60","12,00",-,"-36,67%",ON,"0,000",0,"0,00","0,00",0,0,0,-566.515.000,"0,0000","0,0000","0,00%","0,0000","0,00%",294.551.000,121.645.000,83.640.000,1.004.000,82.636.000,39.339.700,121.975.700,,"68,42%",Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,1.146,0,30,1.116,-,
estr4,"3,50","1,77","6,00",-,"-41,67%",PN,"0,000",0,"10,00","10,00",35,0,1,-566.515.000,"0,0000","0,0000","0,00%","0,0000","0,00%",294.551.000,121.645.000,83.640.000,1.004.000,82.636.000,39.339.700,121.975.700,,"68,42%",Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos,1.146,0,30,1.116,-,
eter3,"5,56","5,38","8,84","8,24","-22,35%",ON,"0,000",0,"0,85","0,85",71.976,516.068,9,778.772.000,"0,0780","0,2000","156,42%","0,0000","156,42%",1.316.979.000,593.496.000,153.652.000,9.247.000,144.405.000,343.477.757,487.882.757,Novo Mercado,"99,70%",Bens Industriais,Construção e Engenharia,Produtos para Construção,26.748,149,197,26.402,-,
euca3,"16,15","13,46","18,03","3,66","16,27%",ON,"0,000",0,"12,00","12,00",200,3.380,1,2.543.282.000,"0,7183","0,0000","100,00%","0,0000","100,00%",4.385.807.000,1.642.695.000,841.550.000,227.382.000,614.168.000,1.420.326.271,2.034.494.271,Nível 1,"55,95%",Materiais Básicos,Madeira e Papel,Madeira,8.782,150,35,8.597,-,
euca4,"14,92","11,65","18,17","4,36","22,00%",PN,"0,000",0,"5,00","5,00",19,323,1,2.543.282.000,"0,7902","0,0000","100,00%","0,0000","100,00%",4.385.807.000,1.642.695.000,841.550.000,227.382.000,614.168.000,1.420.326.271,2.034.494.271,Nível 1,"55,95%",Materiais Básicos,Madeira e Papel,Madeira,8.782,150,35,8.597,-,
even3,"6,50","4,94","7,71","17,76","31,05%",ON,"0,000",49,"0,77","0,77",38.318,319.955,16,1.964.387.000,"0,2518","0,9029","258,62%","0,0000","258,62%",5.774.564.000,4.390.443.000,1.433.531.000,628.336.000,805.195.000,1.300.000.000,2.105.195.000,Novo Mercado,"96,23%",Consumo Cíclico,Construção Civil,Incorporações,21.459,241,101,21.117,-,
eztc3,"14,22","12,67","18,67","2,05","-9,37%",ON,"0,064",141,"0,97","0,97",834.673,13.538.396,247,4.777.730.000,"0,1623","0,2484","53,06%","0,0000","53,06%",6.090.503.000,2.614.516.000,951.014.000,828.285.000,122.729.000,3.142.465.045,3.265.194.045,Novo Mercado,"44,05%",Consumo Cíclico,Construção Civil,Incorporações,86.799,376,613,85.810,-,
fbmc3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-63.552.000,"0,0000","0,0000","0,00%","0,0000","0,00%",42.032.000,14.549.000,9.440.000,19.000,9.421.000,904.254,10.325.254,,--%,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,0,0,0,-,
fbmc4,"1,96",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,-63.552.000,"0,0000","0,0000","0,00%","0,0000","0,00%",42.032.000,14.549.000,9.440.000,19.000,9.421.000,904.254,10.325.254,,--%,Materiais Básicos,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,-,0,0,0,-,
fesa3,"13,20","12,45","15,88","3,07","-16,35%",ON,"0,000",0,"5,00","5,00",37,591,1,3.270.490.000,"0,3158","0,0979","69,01%","0,0000","69,01%",4.175.966.000,1.617.572.000,305.343.000,755.611.000,-450.268.000,3.379.712.000,2.929.444.000,Nível 1,"45,80%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,24.000,85,245,23.670,-,
fesa4,"7,75","7,56","12,03","5,75","-34,49%",PN,"0,000",14,"0,30","0,30",419.888,3.619.435,51,3.270.490.000,"0,3474","0,1077","69,01%","0,0000","69,01%",4.175.966.000,1.617.572.000,305.343.000,755.611.000,-450.268.000,3.379.712.000,2.929.444.000,Nível 1,"45,80%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,24.000,85,245,23.670,-,
fher3,"3,80","3,72","7,98",-,"-46,25%",ON,"0,000",0,"5,00","5,00",2,11,1,-479.633.000,"0,0000","0,0000","0,00%","0,0000","0,00%",2.827.029.000,1.916.161.000,26.369.000,59.146.000,-32.777.000,204.657.679,171.880.679,Novo Mercado,"10,02%",Materiais Básicos,Químicos,Fertilizantes e Defensivos,14.232,0,133,14.099,-,
fiei3,"11,50","8,00","14,20",-,"-19,01%",ON,"0,000",0,"1,60","1,60",1,16,1,76.852.000,"0,0000","0,0000","0,00%","0,0000","0,00%",104.241.000,17.199.000,9.537.000,113.000,9.424.000,27.854.760,37.278.760,,"98,29%",Consumo Cíclico,Construção Civil,Incorporações,351,25,6,320,-,
fige3,"11,94","11,94","11,94","0,38","0,00%",ON,"0,000",0,"0,00","0,00",0,0,0,162.783.000,"0,0391","0,0453","15,83%","0,0000","15,83%",165.642.000,2.000,-,2.000,-,9.457.961,9.457.961,,"1,80%",Financeiro e Outros,Outros,Outros,1.402,4,124,1.274,-,
fige4,"0,00",-,-,-,-%,PN,"0,000",0,"0,00","0,00",0,0,0,162.783.000,"0,0430","0,0498","15,83%","0,0000","15,83%",165.642.000,2.000,-,2.000,-,9.457.961,9.457.961,,"1,80%",Financeiro e Outros,Outros,Outros,1.402,4,124,1.274,-,
fiqe3,"3,85","3,19","4,20","5,52","17,38%",ON,"0,000",0,"5,90","5,90",356,1.463,2,1.121.338.000,"0,1548","0,2124","37,22%","0,0000","37,22%",2.225.497.000,731.151.000,572.215.000,541.386.000,30.829.000,1.393.890.995,1.424.719.995,Novo Mercado,"24,96%",Comunicações,Telecomunicações,Telecomunicações,12.089,327,0,11.762,-,
flex3,"0,00",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,-430.261.000,,,%,,%,120.044.000,57.412.000,108.257.000,1.296.000,106.961.000,0,106.961.000,,--%,Bens Industriais,Serviços,Serviços Diversos,2,1,1,0,-,
flry3,"14,79","13,62","18,03","5,07","-0,74%",ON,"0,321",73,"0,17","0,17",1.178.087,17.836.237,126,5.356.848.000,"0,1692","0,4850","186,61%","0,0000","186,61%",12.802.394.000,4.167.729.000,5.155.510.000,2.004.061.000,3.151.449.000,8.092.955.275,11.244.404.275,Novo Mercado,"84,87%",Saúde,Serv.Méd.Hospit..Análises e Diagnósticos,Serv.Méd.Hospit..Análises e Diagnósticos,202.573,874,237,201.462,-,
fncn3,"14,25",-,-,-,-%,ON,"0,000",0,"0,00","0,00",0,0,0,675.904.000,"0,5337","0,0000","100,00%","0,0000","100,00%",2.960.303.000,2.451.706.000,-,167.062.000,-,13.021.337,13.021.337,,"5,50%",Financeiro e Outros,Intermediários Financeiros,Soc. Crédito e Financiamento,308,0,21,287,-,
fras3,"21,02","14,13","21,20","2,90","42,99%",ON,"0,000",0,"7,94","7,94",24.893,447.825,21,2.035.238.000,"0,2417","0,3780","56,39%","0,0000","56,39%",4.477.997.000,2.818.426.000,1.245.909.000,1.390.258.000,-144.349.000,5.675.743.530,5.531.394.530,Nível 1,"33,15%",Bens Industriais,Material de Transporte,Material Rodoviário,9.257,89,41,9.127,-,
frio3,"102,00","50,50","350,00",-,"100,00%",ON,"0,000",0,"2,00","2,00",48,14.239,1,345.537.000,"0,0000","0,0000","0,00%","0,0000","0,00%",1.970.926.000,1.377.266.000,835.541.000,127.279.000,708.262.000,641.201.886,1.349.463.886,Novo Mercado,"64,39%",Bens Industriais,Máquinas e Equipamentos,Máq. e Equip. Industriais,430,1,16,413,-,
frta3,"1,31","1,31","2,72",-,"-51,84%",ON,"0,000",0,"12,00","12,00",600,828,2,-75.884.000,"0,0000","0,0000","0,00%","0,0000","0,00%",30.637.000,3.216.000,67.652.000,12.000,67.640.000,2.690.224,70.330.224,Novo Mercado,"54,23%",Consumo não Cíclico,Agropecuária,Agricultura,2.111,0,16,2.095,-,
ftrt3b,"0,00",-,-,-,-%,,"0,000",0,"0,00","0,00",0,0,0,8.099.000,"0,0000","0,0000","0,00%","0,0000","0,00%",8.550.000,1.000,0,0,0,0,0,,--%,Financeiro e Outros,Outros,Outros,6,0,4,2,-,
g2di33,"2,29","1,83","2,77",-,"14,50%",BDR,"0,000",0,"12,00","12,00",800,1.560,1,786.562.000,,,%,,%,825.296.000,36.438.000,33.620.000,36.299.000,-2.679.000,263.479.129,260.800.129,,"35,79%",Financeiro e Outros,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos,11.160,54,114,10.992,-,
gbio33,"10,40",-,-,-,-%,BDR,"0,000",0,"0,70","0,56",200,2.076,1,838.438.749,,,%,,%,1.401.471.127,626.113.931,263.754.587,56.787.514,206.967.073,1.108.871.982,1.315.839.055,,--%,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos,3.249,77,28,3.144,-,
gepa3,"26,80","20,35","29,90","22,52","31,44%",ON,"0,000",0,"2,00","2,00",200,4.838,1,2.123.240.000,"1,8720","4,8712","160,22%","0,0000","160,22%",3.550.141.000,466.948.000,734.374.000,271.965.000,462.409.000,2.688.200.789,3.150.609.789,,"3,81%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.022,30,226,10.766,-,
gepa4,"29,30","20,32","29,30","20,60","36,53%",PN,"0,000",0,"5,00","5,00",77,2.041,1,2.123.240.000,"1,8720","4,8712","160,22%","0,0000","160,22%",3.550.141.000,466.948.000,734.374.000,271.965.000,462.409.000,2.688.200.789,3.150.609.789,,"3,81%",Utilidade Pública,Energia Elétrica,Energia Elétrica,11.022,30,226,10.766,-,
gett11,"4,81",-,-,-,-%,UNIT,"0,000",0,"9,24","9,24",29.275,0,16,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gett3,"2,40",-,-,-,-%,UNIT,"0,000",0,"5,00","5,00",20,0,1,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gett4,"2,40",-,-,-,-%,UNIT,"0,000",0,"5,00","5,00",58,0,1,3.618.061.000,"0,0000","0,0000","0,00%","0,0000","0,00%",55.295.410.000,53.007.641.000,1.235.163.000,626.329.000,608.834.000,-,-,,--%,Financeiro e Outros,Serviços Financeiros Diversos,Serviços Financeiros Diversos,206.258,15.434,322,190.502,-,
gfsa3,"1,94","1,90","13,28",-,"-37,42%",ON,"0,000",71,"159,19","159,19",195.164,1.288.082,186,1.932.506.000,"0,0000","0,0000","0,00%","0,0000","0,00%",4.990.193.000,3.158.984.000,1.687.441.000,237.603.000,1.449.838.000,224.916.416,1.674.754.416,Novo Mercado,"99,95%",Consumo Cíclico,Construção Civil,Incorporações,37.698,110,441,37.147,-,
ggbr3,"16,46","14,98","17,59","5,89","0,18%",ON,"0,000",0,"1,27","1,27",55.528,1.098.344,122,55.130.309.000,"1,1400","0,5000","56,14%","0,0000","56,14%",82.399.264.000,31.828.120.000,12.581.057.000,6.639.013.000,5.942.044.000,37.467.407.344,43.409.451.344,Nível 1,"59,78%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,177.587,927,3.569,173.091,-,
ggbr4,"18,45","16,73","19,92","5,26","3,42%",PN,"1,070",447,"0,04","0,04",4.371.067,96.032.342,400,55.130.309.000,"1,1400","0,5000","56,14%","0,0000","56,14%",82.399.264.000,31.828.120.000,12.581.057.000,6.639.013.000,5.942.044.000,37.467.407.344,43.409.451.344,Nível 1,"59,78%",Materiais Básicos,Siderurgia e Metalurgia,Siderurgia,177.587,927,3.569,173.091,-,
ggps3,"18,25","15,41","20,39","1,75","15,73%",ON,"0,000",10,"0,15","0,15",723.027,14.062.875,65,3.278.479.000,"0,2590","0,3187","23,04%","0,0000","23,04%",13.589.907.000,7.082.147.000,4.751.301.000,2.397.570.000,2.353.731.000,12.316.098.841,14.669.829.841,Novo Mercado,"56,14%",Bens Industriais,Transporte,Logística,5.921,615,33,5.273,-,
gmat3,"7,26","5,68","8,59","2,67","21,20%",ON,"0,000",13,"0,92","0,92",5.015.325,42.780.722,143,9.100.834.000,"0,0000","0,1937","0,00%","0,0000","0,00%",17.131.008.000,10.429.332.000,3.818.337.000,1.240.114.000,2.578.223.000,16.039.852.534,18.618.075.534,Novo Mercado,"20,93%",Consumo não Cíclico,Comércio e Distribuição,Alimentos,66.878,466,270,66.142,-,
